dms_orig,dms_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,value_2017,tons_2017,tmiles_2017
50,19,,1,,6,1,3,1.000653,4.000558,1.752775
50,41,,1,,6,1,6,1.000428,0.999878,1.252451
50,50,,1,,6,1,2,2328.869141,4843.628906,610.756123
50,50,,2,,6,1,2,0.959048,2.717588,0.356901
50,50,,5,,6,1,2,4.063377,1.382832,0.24488
50,61,,1,,6,1,7,37.007851,24.009537,38.05413
50,61,,5,,6,1,7,14.991502,47.950119,87.770154
50,62,,1,,6,1,7,0.024644,0.000498,0.00096
50,62,,5,,6,1,8,8.005562,23.955463,52.968694
50,64,,1,,6,1,7,16.005136,10.003778,18.850468
50,69,,1,,6,1,7,15.008999,4.999422,8.524876
50,81,,1,,6,1,5,50.958462,17.000488,15.513336
50,89,,1,,6,1,5,6.750998,2.358651,2.005703
50,99,,1,,6,1,6,16.466953,1.890912,2.736547
50,121,,1,,6,1,5,2.88796,1.455767,1.259233
50,121,,5,,6,1,6,0.099479,2.561711,2.850242
50,122,,1,,6,1,6,2.000732,3.00047,3.49241
50,122,,2,,6,1,6,3.55104,8.395399,11.529593
50,122,,5,,6,1,7,0.040743,1.32455,2.019616
50,123,,1,,6,1,5,4.998263,4.000745,3.798787
50,124,,1,,6,1,5,0.179269,0.253367,0.243343
50,129,,1,,6,1,4,1.000393,1.998138,1.447375
50,131,,1,,6,1,4,28.012241,14.002564,8.172019
50,131,,5,,6,1,4,0.946821,1.110004,0.813078
50,132,,1,,6,1,5,0.000211,0.000124,9.9e-05
50,139,,1,,6,1,4,0.329799,0.063136,0.041169
50,160,,1,,6,1,7,0.089486,0.017165,0.026501
50,171,,1,,6,1,4,38.005108,25.002502,15.901124
50,172,,1,,6,1,3,43.934422,4.798215,1.830395
50,179,,1,,6,1,3,10.001815,10.996752,4.843792
50,181,,1,,6,1,4,0.022023,0.54873,0.350216
50,182,,1,,6,1,4,2.645915,0.587339,0.345338
50,189,,1,,6,1,4,4.393707,0.331227,0.179774
50,190,,1,,6,1,4,4.000418,4.999768,2.707507
50,190,,5,,6,1,4,0.093614,2.262429,1.652747
50,201,,1,,6,1,3,16.009945,6.99656,2.17379
50,209,,1,,6,1,3,26.00049,9.999483,3.811621
50,219,,1,,6,1,3,3.000698,1.000467,0.424062
50,221,,1,,6,1,3,6.067041,0.329467,0.138813
50,222,,1,,6,1,3,4.014581,2.01218,0.868542
50,223,,1,,6,1,3,10.006296,2.002052,0.948479
50,229,,1,,6,1,3,28.555031,19.752037,5.658869
50,241,,1,,6,1,6,6.980525,0.289843,0.317679
50,241,,5,,6,1,6,2.00231,5.000808,6.725651
50,242,,1,,6,1,6,1.00256,1.991176,2.124294
50,259,,1,,6,1,6,27.998301,12.975684,19.063921
50,261,,1,,6,1,5,1.695719,1.487921,1.283495
50,262,,1,,6,1,5,2.000349,1.999163,1.56773
50,269,,1,,6,1,5,3.000791,7.999893,6.914924
50,269,,2,,6,1,6,2.558535,8.954431,9.205568
50,271,,1,,6,1,5,27.976538,17.003389,12.757543
50,271,,2,,6,1,5,7.992807,22.002134,20.766775
50,279,,1,,6,1,5,10.000354,3.997944,3.056958
50,280,,1,,6,1,3,82.944717,58.008747,16.935548
50,291,,1,,6,1,3,12.003168,9.996447,3.208584
50,292,,1,,6,1,3,179.697144,31.014603,10.540504
50,299,,1,,6,1,2,219.98024,53.05497,12.188292
50,299,,5,,6,1,3,18.991451,65.864632,25.360182
50,300,,1,,6,1,6,2.938303,1.169454,1.688511
50,311,,1,,6,1,4,6.998108,5.000718,2.526208
50,311,,5,,6,1,4,2.620747,9.677082,6.426875
50,319,,1,,6,1,4,12.002854,3.999957,2.340923
50,339,,1,,6,1,7,0.0001,5e-05,7.8e-05
50,341,,1,,6,1,6,0.001975,0.002162,0.002722
50,341,,2,,6,1,6,0.767703,2.271363,3.31596
50,341,,5,,6,1,7,1.999399,6.744016,10.23907
50,342,,1,,6,1,6,0.136157,0.226578,0.272455
50,350,,1,,6,1,5,7.004492,3.001645,2.367736
50,361,,1,,6,1,6,0.230777,1.996757,2.777748
50,362,,1,,6,1,6,4.042713,0.182967,0.195778
50,363,,1,,6,1,6,0.0001,5e-05,6.4e-05
50,363,,5,,6,1,7,18.497705,64.480766,109.074148
50,364,,1,,6,1,6,0.0001,5e-05,5.8e-05
50,369,,1,,6,1,6,0.107636,1.870664,2.272967
50,371,,1,,6,1,5,7.002271,1.000218,0.807578
50,372,,1,,6,1,5,38.007252,23.001547,19.433444
50,373,,1,,6,1,5,1.200007,0.929909,0.866879
50,380,,1,,6,1,6,8.99576,2.995834,3.055694
50,392,,1,,6,1,5,2.000098,4.000936,3.490858
50,393,,1,,6,1,5,1.000249,3.000686,2.264944
50,393,,5,,6,1,5,0.948252,5.356809,4.829606
50,399,,1,,6,1,5,3.000668,10.001588,7.710205
50,401,,1,,6,1,3,6.000779,5.004364,1.329061
50,401,,2,,6,1,3,2.646159,9.174107,3.977834
50,402,,1,,6,1,2,11.995188,4.99643,0.875198
50,409,,1,,6,1,2,33.601387,14.670971,3.560363
50,411,,1,,6,1,8,2.000455,4.001262,8.542378
50,423,,1,,6,1,6,63.003639,29.013157,34.756174
50,429,,1,,6,1,6,34.010132,24.003069,25.604502
50,429,,2,,6,1,6,4.739301,10.954835,13.922821
50,429,,5,,6,1,6,5.899968,4.386188,5.662397
50,452,,1,,6,1,4,1.000307,2.99998,2.172967
50,459,,1,,6,1,5,3.051442,2.001834,1.61566
50,459,,5,,6,1,6,27.445032,95.96077,100.753446
50,460,,1,,6,1,4,2.000494,1.000484,0.745886
50,471,,1,,6,1,2,102.021835,56.007401,10.537628
50,472,,1,,6,1,3,2.000621,11.997154,4.741323
50,473,,1,,6,1,4,0.054639,0.301848,0.175446
50,479,,1,,6,1,3,66.020882,8.999058,2.999448
50,479,,2,,6,1,3,0.782661,1.007826,0.34132
50,481,,1,,6,1,4,2.134739,1.92498,0.981206
50,483,,1,,6,1,4,3.004843,0.996006,0.671443
50,484,,1,,6,1,3,91.023582,37.013386,11.518319
50,485,,1,,6,1,5,5.000455,1.976332,1.849864
50,486,,1,,6,1,3,42.018223,26.003113,12.073347
50,487,,1,,6,1,4,2.258689,2.071692,1.539977
50,487,,2,,6,1,5,1.499482,2.789531,2.300788
50,488,,1,,6,1,4,9.003916,3.999614,2.366452
50,489,,1,,6,1,3,66.403618,29.442711,11.485585
50,491,,1,,6,1,6,62.027847,30.992826,43.074277
50,491,,2,,6,1,7,9.998908,26.991301,43.398221
50,513,,1,,6,1,6,0.394269,0.127928,0.130981
50,531,,1,,6,1,8,0.0001,5e-05,0.00011
50,532,,1,,6,1,8,0.47377,0.640072,1.357976
50,539,,1,,6,1,8,0.157373,0.4928,0.986378
50,551,,1,,6,1,4,75.016754,35.013035,25.228624
50,559,,1,,6,1,5,38.007969,15.006802,11.738585
61,11,,1,,6,1,8,0.078514,0.018569,0.037881
61,19,,1,,6,1,8,0.363237,0.014875,0.030471
61,19,,5,,6,1,8,0.632625,0.218637,0.509272
61,20,,4,,6,1,8,0.059568,0.00289,0.006528
61,41,,1,,6,1,3,277.987305,161.003265,59.175075
61,41,,5,,6,1,4,0.910304,0.014259,0.007441
61,42,,1,,6,1,3,9.97624,2.999803,1.488945
61,42,,5,,6,1,4,0.0001,0.000504,0.000266
61,49,,1,,6,1,3,0.641127,0.026294,0.009175
61,49,,5,,6,1,4,0.487056,0.006193,0.003137
61,61,,1,,6,1,1,6881.649414,2571.758301,106.286327
61,61,,2,,6,1,1,102.501877,33.954338,2.291013
61,61,,5,,6,1,1,55.970631,3.976168,0.287588
61,62,,1,,6,1,3,161.196335,235.120132,101.449335
61,62,,5,,6,1,4,2.001355,0.081326,0.04164
61,63,,1,,6,1,2,651.450562,164.856567,18.099744
61,63,,5,,6,1,2,2.998972,0.064505,0.008213
61,64,,1,,6,1,3,392.056152,157.345474,61.707245
61,64,,5,,6,1,3,3.998593,0.163523,0.078887
61,65,,1,,6,1,2,14.008841,2.998236,0.744779
61,65,,5,,6,1,3,0.000113,0.000168,5.2e-05
61,69,,1,,6,1,2,288.412659,477.755981,118.975812
61,69,,5,,6,1,3,4.000612,0.163122,0.066915
61,81,,1,,6,1,6,129.855316,43.992176,45.218677
61,81,,5,,6,1,6,1.99673,0.081372,0.104587
61,89,,1,,6,1,5,2.995982,0.751536,0.655261
61,89,,5,,6,1,6,3.993471,0.748552,0.927
61,91,,1,,6,1,8,7.003466,2.001549,5.793697
61,92,,5,,6,1,8,1.480933,0.380507,1.578409
61,101,,1,,6,1,8,0.826952,0.043691,0.121831
61,109,,1,,6,1,8,12.437211,6.632775,18.567288
61,111,,5,,6,1,8,0.07297,0.002909,0.011584
61,121,,1,,6,1,8,13.49464,4.000954,9.655062
61,121,,5,,6,1,8,0.0001,5e-05,0.000149
61,122,,1,,6,1,8,37.0033,13.996918,37.697644
61,123,,1,,6,1,8,13.003024,4.001239,9.960036
61,124,,1,,6,1,8,4.998903,2.969009,7.41707
61,124,,5,,6,1,8,0.999533,0.040141,0.099428
61,129,,1,,6,1,8,19.000303,5.004177,11.321931
61,129,,5,,6,1,8,0.956695,0.01379,0.034844
61,131,,1,,6,1,8,26.005156,16.001741,35.221538
61,131,,5,,6,1,8,0.906475,0.01853,0.046252
61,139,,1,,6,1,8,0.055348,0.408453,0.923671
61,151,,4,,6,1,8,4.975509,0.960584,2.470573
61,151,,5,,6,1,8,4.885558,3.722971,9.769884
61,159,,4,,6,1,8,2.133555,0.988868,2.50446
61,159,,5,,6,1,8,6.536513,3.660406,9.947951
61,160,,1,,6,1,5,23.009939,8.999996,8.31684
61,160,,5,,6,1,6,0.873973,0.012305,0.014666
61,171,,1,,6,1,8,534.916443,72.970634,147.972828
61,171,,5,,6,1,8,1.999132,0.08144,0.177756
61,172,,1,,6,1,7,3.888563,0.893169,1.68721
61,179,,1,,6,1,7,9.998531,4.00014,7.782201
61,181,,1,,6,1,8,0.464078,0.01687,0.03467
61,189,,1,,6,1,8,0.000211,0.000124,0.00026
61,189,,5,,6,1,8,0.429018,0.858184,1.955153
61,190,,1,,6,1,7,0.012754,0.000558,0.000952
61,201,,1,,6,1,7,0.875538,0.038497,0.06205
61,201,,5,,6,1,7,0.018026,0.061748,0.108043
61,202,,1,,6,1,6,0.092832,2.12343,3.045343
61,202,,5,,6,1,7,0.114638,0.154099,0.240028
61,211,,1,,6,1,8,11.018815,5.995079,13.334222
61,212,,1,,6,1,8,1.502201,0.06742,0.144126
61,219,,1,,6,1,8,1.188753,0.241189,0.505048
61,219,,5,,6,1,8,0.714879,0.012687,0.030441
61,221,,1,,6,1,7,0.005234,0.000231,0.000421
61,229,,1,,6,1,7,0.002169,0.043542,0.075072
61,230,,5,,6,1,8,0.030774,0.00042,0.00228
61,241,,1,,6,1,8,37.01849,13.993344,37.936257
61,241,,5,,6,1,8,0.00011,0.000546,0.002152
61,242,,1,,6,1,8,6.068896,1.838892,4.940514
61,242,,5,,6,1,8,1.001957,0.04068,0.152516
61,249,,1,,6,1,8,3.139963,2.502173,6.72606
61,251,,1,,6,1,8,14.002969,5.998664,18.134811
61,251,,5,,6,1,8,1.999941,0.081449,0.404344
61,259,,1,,6,1,8,1.067579,0.154016,0.456776
61,259,,5,,6,1,8,0.000555,5.8e-05,0.00021
61,261,,1,,6,1,8,4.998355,1.000859,2.275023
61,261,,5,,6,1,8,1.999318,0.080059,0.199582
61,262,,1,,6,1,8,14.99757,7.002016,15.237644
61,269,,1,,6,1,8,0.000311,0.000174,0.000391
61,269,,5,,6,1,8,0.000824,0.000193,0.000492
61,271,,1,,6,1,7,28.966524,6.006061,11.521541
61,271,,5,,6,1,8,1.87986,0.030237,0.06691
61,279,,5,,6,1,8,0.084873,0.097762,0.223545
61,280,,1,,6,1,7,0.018848,0.554569,1.039553
61,291,,5,,6,1,7,1.388538,0.499565,0.892942
61,292,,1,,6,1,7,3.042825,1.791969,3.2997
61,299,,1,,6,1,7,0.000704,0.00025,0.000426
61,299,,5,,6,1,7,0.000282,0.000359,0.000682
61,300,,1,,6,1,6,0.134946,0.033457,0.040965
61,300,,5,,6,1,7,0.556745,0.007822,0.013751
61,311,,1,,6,1,7,6.000378,5.998296,9.324716
61,311,,5,,6,1,7,0.0001,0.00046,0.000822
61,319,,1,,6,1,6,25.003597,12.999304,17.377387
61,319,,5,,6,1,7,0.000109,0.001322,0.002251
61,321,,1,,6,1,3,160.536362,51.384975,14.270245
61,321,,5,,6,1,3,0.957959,0.015627,0.005001
61,329,,1,,6,1,4,26.010109,11.995094,6.38638
61,329,,5,,6,1,4,0.000122,0.000658,0.000432
61,331,,5,,6,1,8,0.168132,0.374886,1.76362
61,341,,1,,6,1,8,36.010357,16.989731,48.443875
61,341,,5,,6,1,8,1.999623,0.081372,0.331126
61,342,,1,,6,1,8,13.001462,4.998644,14.086464
61,350,,1,,6,1,5,20.997776,2.998641,2.290043
61,350,,5,,6,1,5,0.000107,0.000505,0.000487
61,361,,1,,6,1,8,0.069191,0.003277,0.00949
61,362,,1,,6,1,8,5.64255,3.457014,8.852026
61,363,,1,,6,1,8,18.003553,8.997077,25.516117
61,363,,5,,6,1,8,1.99957,0.08146,0.346552
61,364,,5,,6,1,8,2.032423,0.033365,0.093823
61,369,,1,,6,1,8,25.003002,6.00175,16.214389
61,371,,1,,6,1,8,2.665833,1.142833,2.766458
61,371,,5,,6,1,8,0.109412,0.002084,0.005703
61,372,,1,,6,1,8,14.000081,5.996841,14.70826
61,373,,1,,6,1,8,3.679353,1.349572,3.425036
61,379,,1,,6,1,8,0.000105,0.002665,0.006457
