dms_orig,dms_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,value_2017,tons_2017,tmiles_2017
11,329,,1,,7,1,8,3.027759,7.073168,14.978876
11,331,,1,,7,1,6,0.081632,0.075169,0.093985
11,341,,1,,7,1,5,2.989525,3.817189,3.664011
11,342,,1,,7,1,5,3.032289,3.317622,3.040858
11,350,,1,,7,1,6,3.315463,6.005765,7.107598
11,361,,1,,7,1,6,0.536893,0.16342,0.181839
11,362,,1,,7,1,5,0.633519,1.060343,0.966277
11,369,,1,,7,1,5,0.417977,0.168002,0.163327
11,371,,1,,7,1,3,88.025482,121.985214,50.287185
11,371,,5,,7,1,3,0.000114,0.00039,0.000183
11,372,,1,,7,1,3,9.001619,4.000167,1.955471
11,373,,1,,7,1,4,1.942363,4.030852,2.234887
11,373,,5,,7,1,4,0.000113,5.5e-05,3.4e-05
11,379,,1,,7,1,3,16.085104,16.280975,6.310794
11,379,,5,,7,1,4,0.000111,0.000403,0.000246
11,391,,1,,7,1,3,4.991384,3.004712,1.495434
11,392,,1,,7,1,4,5.283474,2.430324,1.736904
11,393,,1,,7,1,4,8.997801,5.000314,2.972768
11,394,,1,,7,1,4,1.741135,7.388972,4.063835
11,399,,1,,7,1,4,0.333175,0.010253,0.006171
11,401,,1,,7,1,4,0.143835,0.157511,0.112294
11,402,,1,,7,1,4,8.381866,0.690583,0.434252
11,409,,1,,7,1,4,3.905517,2.407309,1.561828
11,411,,1,,7,1,8,1.05428,0.095853,0.246152
11,419,,1,,7,1,8,1.681577,0.142943,0.332033
11,421,,1,,7,1,5,1.725191,0.333794,0.299341
11,422,,1,,7,1,5,0.587346,0.099787,0.076142
11,423,,1,,7,1,5,0.684577,2.291731,2.067853
11,429,,1,,7,1,5,34.003929,19.007259,15.662884
11,452,,1,,7,1,3,0.999293,1.998267,0.614625
11,459,,1,,7,1,3,47.000458,33.006649,12.757956
11,460,,1,,7,1,6,2.179183,0.201874,0.23576
11,471,,1,,7,1,2,23.006844,18.999916,4.593133
11,471,,5,,7,1,3,0.000119,0.000469,0.000135
11,472,,1,,7,1,2,25.000254,32.002804,6.150278
11,472,,5,,7,1,2,0.000887,0.010643,0.002434
11,473,,1,,7,1,3,6.001393,3.984063,1.106764
11,479,,1,,7,1,2,4.035005,5.097175,1.022655
11,481,,1,,7,1,5,4.341522,0.990718,0.787527
11,484,,1,,7,1,4,24.002165,14.996677,9.914427
11,484,,5,,7,1,5,0.719984,0.010632,0.008849
11,485,,1,,7,1,6,0.000149,0.000124,0.000159
11,486,,1,,7,1,4,12.002184,5.000344,3.438986
11,488,,1,,7,1,5,1.447001,0.040707,0.035282
11,489,,1,,7,1,4,19.989676,12.001078,7.293139
11,491,,1,,7,1,7,1.99842,2.994862,5.478398
11,511,,1,,7,1,4,1.350324,3.053822,2.118385
11,513,,1,,7,1,4,19.99991,12.979917,9.363063
11,519,,1,,7,1,3,39.012245,42.002724,20.258088
11,539,,1,,7,1,8,0.453202,1.569063,3.768037
11,551,,1,,7,1,5,8.473886,7.118254,5.667147
11,559,,1,,7,1,5,0.232622,0.335477,0.289528
11,560,,1,,7,1,6,0.044277,0.626473,0.93856
12,11,,1,,7,1,3,0.000149,0.000124,3.1e-05
12,11,,5,,7,1,3,0.000123,5e-05,1.4e-05
12,12,,1,,7,1,1,57.742531,93.612427,2.40021
12,12,,5,,7,1,1,0.000127,5.5e-05,2e-06
12,19,,1,,7,1,2,2.470538,1.65372,0.275941
12,19,,5,,7,1,3,0.000114,0.000332,9.8e-05
12,50,,1,,7,1,3,0.000149,0.000124,5.8e-05
12,50,,5,,7,1,4,0.000125,6.7e-05,4.9e-05
12,61,,1,,7,1,8,0.000606,0.005801,0.011655
12,121,,1,,7,1,3,0.00391,0.059325,0.024499
12,121,,5,,7,1,4,0.000115,5.7e-05,2.9e-05
12,123,,5,,7,1,4,0.000128,0.000108,7.4e-05
12,124,,1,,7,1,3,0.000451,0.005828,0.002889
12,129,,1,,7,1,2,1.110876,1.052887,0.146583
12,129,,5,,7,1,3,0.000116,8.7e-05,3.8e-05
12,131,,1,,7,1,3,0.000283,0.000186,6.4e-05
12,132,,1,,7,1,3,0.025434,0.413497,0.200308
12,139,,1,,7,1,3,0.045915,0.638434,0.203454
12,139,,5,,7,1,3,0.021034,0.000746,0.000365
12,160,,1,,7,1,8,0.000149,0.000124,0.000261
12,171,,1,,7,1,5,0.00117,0.017293,0.016149
12,179,,1,,7,1,4,0.034191,0.445791,0.299069
12,183,,1,,7,1,5,0.043891,0.597563,0.517978
12,189,,5,,7,1,5,0.000112,6.4e-05,5.2e-05
12,221,,1,,7,1,2,0.000114,5.5e-05,1.2e-05
12,221,,5,,7,1,3,0.000111,0.00023,7.1e-05
12,223,,1,,7,1,2,14.787728,0.385846,0.062828
12,229,,1,,7,1,3,0.037673,0.105537,0.030637
12,279,,1,,7,1,6,0.000134,5e-05,6.2e-05
12,280,,1,,7,1,2,0.87182,1.239333,0.209972
12,280,,5,,7,1,3,0.00021,0.000508,0.00014
12,291,,1,,7,1,5,0.005199,0.075939,0.068103
12,299,,1,,7,1,4,0.000133,0.000774,0.000483
12,341,,1,,7,1,6,0.019391,0.255267,0.305907
12,350,,1,,7,1,6,0.000149,0.000124,0.000146
12,361,,1,,7,1,6,0.000418,5e-05,6.8e-05
12,379,,1,,7,1,4,0.004004,0.057154,0.032809
12,393,,1,,7,1,5,0.000331,0.00422,0.003578
12,409,,1,,7,1,4,0.001562,0.017156,0.012106
12,429,,1,,7,1,6,0.000112,5e-05,5.3e-05
12,459,,5,,7,1,4,0.000112,6.3e-05,4.2e-05
12,472,,5,,7,1,4,0.000125,5e-05,2.6e-05
12,473,,5,,7,1,4,0.000109,8.2e-05,4.6e-05
12,484,,1,,7,1,4,0.000759,0.010176,0.006547
12,486,,1,,7,1,3,4.991848,29.886364,14.821177
12,539,,1,,7,1,8,0.000317,5e-05,0.000129
12,551,,5,,7,1,6,0.000141,0.000144,0.000148
12,560,,1,,7,1,7,0.000917,0.009729,0.016267
19,11,,1,,7,1,2,101.513786,75.950615,8.340055
19,11,,5,,7,1,2,0.000122,0.000461,6.8e-05
19,12,,1,,7,1,2,0.528406,0.910976,0.187163
19,19,,1,,7,1,2,1130.489136,684.538513,77.213949
19,19,,5,,7,1,2,0.000184,0.000419,8.1e-05
19,41,,1,,7,1,7,0.723157,0.069786,0.117788
19,49,,1,,7,1,7,0.027303,0.033917,0.051065
19,49,,5,,7,1,7,0.000113,7e-05,0.000134
19,50,,1,,7,1,3,4.629112,1.490418,0.550953
19,61,,1,,7,1,8,0.202127,2.609308,5.275392
19,65,,1,,7,1,8,0.000149,0.000124,0.000269
19,81,,1,,7,1,6,0.991245,0.033604,0.044038
19,89,,1,,7,1,6,0.000149,0.000124,0.000154
19,91,,1,,7,1,6,1.052914,0.464576,0.513659
19,121,,1,,7,1,3,16.07229,11.99779,3.933588
19,122,,1,,7,1,4,251.740372,212.811111,128.445436
19,123,,1,,7,1,3,56.00544,54.93816,22.356269
19,124,,1,,7,1,3,63.001236,62.952084,26.201694
19,129,,1,,7,1,2,213.097672,202.557755,35.91666
19,131,,1,,7,1,2,304.891693,288.759644,52.123272
19,131,,5,,7,1,3,0.0001,0.000568,0.000147
19,132,,1,,7,1,3,0.026256,0.001156,0.000384
19,139,,1,,7,1,2,100.370911,106.573654,20.061308
19,171,,1,,7,1,4,1.999972,10.986865,7.208127
19,172,,1,,7,1,3,4.083881,5.942687,2.77009
19,179,,1,,7,1,3,9.861603,3.061852,1.250133
19,182,,1,,7,1,3,5.256899,5.998906,2.774022
19,183,,1,,7,1,4,0.430592,0.08439,0.049766
19,189,,1,,7,1,3,1.705944,0.491612,0.192258
19,190,,1,,7,1,5,1.28793,1.150775,0.867935
19,201,,1,,7,1,4,1.889355,0.258055,0.186852
19,212,,1,,7,1,3,0.163412,0.024586,0.008305
19,212,,5,,7,1,3,0.000109,7e-05,3.4e-05
19,219,,1,,7,1,3,1.009131,7.812672,2.359624
19,219,,5,,7,1,3,0.012006,0.000194,9.4e-05
19,221,,1,,7,1,3,7.239741,8.947236,3.492432
19,223,,1,,7,1,3,134.031311,129.963898,43.831156
19,229,,1,,7,1,3,0.084491,0.768249,0.310806
19,230,,1,,7,1,6,0.328701,0.407091,0.545957
19,242,,1,,7,1,4,8.880026,4.021852,2.998522
19,249,,1,,7,1,5,2.866342,0.358906,0.279802
19,261,,1,,7,1,4,0.530058,0.056666,0.040597
19,262,,1,,7,1,4,0.003999,0.05942,0.043354
19,269,,1,,7,1,4,3.298047,1.171447,0.87815
19,271,,1,,7,1,6,1.120338,0.321689,0.332635
19,280,,1,,7,1,2,7.940675,8.878458,1.964406
19,292,,1,,7,1,3,0.997263,0.434971,0.205942
19,299,,1,,7,1,3,1.452985,0.356197,0.148459
19,300,,5,,7,1,8,0.0001,5.8e-05,0.000121
19,341,,1,,7,1,5,1.126103,0.041516,0.039193
19,342,,1,,7,1,5,0.228257,0.092035,0.082117
19,350,,1,,7,1,6,0.429715,0.172796,0.203817
19,361,,1,,7,1,6,0.128488,0.024503,0.026965
19,362,,1,,7,1,5,0.192739,0.057007,0.050353
19,363,,1,,7,1,5,0.060396,0.625938,0.614401
19,369,,1,,7,1,5,14.664278,10.706417,10.149431
19,371,,1,,7,1,3,7.973569,7.295106,3.073753
19,373,,1,,7,1,4,11.325507,10.265674,5.75112
19,379,,1,,7,1,3,1.099684,0.035076,0.013198
19,392,,1,,7,1,4,32.929745,24.306095,16.68312
19,399,,1,,7,1,4,0.223487,0.188451,0.107452
19,401,,1,,7,1,4,0.077745,0.02158,0.015344
19,402,,1,,7,1,4,0.088128,0.064818,0.040886
19,409,,1,,7,1,4,0.115094,0.313221,0.202046
19,411,,1,,7,1,8,0.013998,0.000384,0.000967
19,419,,1,,7,1,8,0.069437,0.004249,0.009656
19,421,,1,,7,1,5,0.128288,0.264983,0.232473
19,422,,1,,7,1,4,0.204233,0.356,0.261614
19,423,,1,,7,1,5,0.894736,0.382546,0.336699
19,429,,1,,7,1,5,146.950455,91.42028,72.97854
19,441,,1,,7,1,6,0.065731,0.100379,0.123943
19,452,,1,,7,1,3,0.000149,0.000124,4e-05
19,459,,1,,7,1,3,8.799561,6.332253,2.455502
19,471,,1,,7,1,2,62.766411,70.773232,16.840978
19,472,,1,,7,1,2,32.00956,23.004978,3.904146
19,473,,1,,7,1,3,0.574798,1.64345,0.434311
19,479,,1,,7,1,2,56.572208,48.11805,8.683345
19,484,,1,,7,1,4,26.527554,20.583809,13.663792
19,486,,1,,7,1,4,12.003161,14.000798,9.320815
19,488,,1,,7,1,5,0.051562,0.19085,0.162208
19,489,,1,,7,1,4,2.274026,0.284105,0.175693
19,491,,1,,7,1,7,7.191358,7.26376,12.923579
19,513,,5,,7,1,5,0.00013,0.000104,8.4e-05
19,531,,1,,7,1,8,0.188616,0.008428,0.021757
19,539,,1,,7,1,8,1.927425,0.453467,1.064704
19,559,,1,,7,1,5,0.046899,0.059988,0.049526
19,560,,1,,7,1,6,0.31016,0.076859,0.111321
20,20,,1,,7,1,2,472.585632,233.172592,26.50205
20,20,,3,,7,1,3,11.985802,13.118946,4.629142
20,20,,4,,7,1,3,13.656379,7.227871,3.567195
20,20,,5,,7,1,5,65.867912,53.501431,42.428938
20,42,,5,,7,1,8,0.000454,0.000272,0.000881
20,531,,5,,7,1,7,1.065339,0.943398,1.665631
41,11,,5,,7,1,7,0.00386,5.9e-05,0.000118
41,19,,1,,7,1,7,0.027536,0.000704,0.001177
41,19,,5,,7,1,7,1.024757,0.235624,0.457066
41,20,,4,,7,1,8,56.236553,2.754609,6.782596
41,20,,5,,7,1,8,1.967065,0.047577,0.156113
41,41,,1,,7,1,1,4287.595703,4637.604004,59.414321
41,41,,5,,7,1,1,16.002846,1.978595,0.102094
41,42,,1,,7,1,2,455.772644,325.838654,41.312026
41,42,,5,,7,1,2,2.998729,0.071682,0.010065
41,49,,1,,7,1,2,375.192657,462.2771,77.352676
41,49,,5,,7,1,2,9.993916,0.999367,0.234548
41,50,,1,,7,1,6,7.036033,0.777324,0.970885
41,50,,5,,7,1,6,0.099135,0.001154,0.001698
41,61,,1,,7,1,3,400.471252,175.474457,63.302927
41,61,,5,,7,1,4,16.023426,0.998489,0.524133
41,62,,1,,7,1,5,12.00278,0.999135,0.787472
41,62,,5,,7,1,5,2.001176,0.033376,0.031743
41,63,,1,,7,1,3,80.475586,7.001994,2.636456
41,63,,5,,7,1,4,2.013034,0.050212,0.028035
41,64,,1,,7,1,5,50.984818,5.571107,4.19958
41,64,,5,,7,1,5,11.996535,0.92675,0.885904
41,65,,1,,7,1,4,431.13446,231.013077,141.320106
41,65,,5,,7,1,5,0.000109,0.000558,0.000429
41,69,,1,,7,1,3,157.257172,159.885818,56.123783
41,69,,5,,7,1,5,4.997971,0.998527,0.847493
41,81,,1,,7,1,5,43.990707,4.990384,4.26888
41,81,,5,,7,1,6,4.990087,0.124807,0.136096
41,89,,1,,7,1,4,54.970924,5.935212,3.006104
41,89,,5,,7,1,6,0.996313,0.025006,0.026054
41,91,,1,,7,1,8,0.072798,0.001723,0.00438
41,92,,5,,7,1,8,1.335146,0.019406,0.069163
41,101,,1,,7,1,8,0.007853,0.000207,0.000509
41,121,,1,,7,1,8,0.184037,0.00331,0.006782
41,121,,5,,7,1,8,0.040299,0.000414,0.001103
41,122,,5,,7,1,8,0.0001,5e-05,0.000121
41,123,,5,,7,1,8,0.032936,0.34762,0.782575
41,124,,5,,7,1,8,0.0001,5e-05,0.000105
41,129,,5,,7,1,8,7.856056,0.82192,1.753862
41,131,,5,,7,1,8,1.00029,0.025016,0.052924
41,139,,5,,7,1,8,0.124713,0.0019,0.004188
41,151,,4,,7,1,8,30.209862,2.018626,5.879938
41,151,,5,,7,1,8,3.002207,0.071382,0.223621
41,159,,4,,7,1,8,19.767258,0.914075,2.632815
41,159,,5,,7,1,8,0.0001,5e-05,0.000161
41,160,,1,,7,1,5,31.97794,1.996893,1.775972
41,160,,5,,7,1,7,1.000078,0.024984,0.039391
41,171,,1,,7,1,7,7.172278,4.353117,7.674154
41,171,,5,,7,1,7,1.000316,0.023785,0.044038
41,179,,5,,7,1,7,0.096706,0.001121,0.002007
41,182,,5,,7,1,7,7.435532,0.082619,0.163406
41,189,,5,,7,1,7,0.013014,0.000168,0.000329
41,190,,1,,7,1,6,0.015351,0.23212,0.334237
41,190,,5,,7,1,7,1.000271,0.02502,0.042859
41,201,,5,,7,1,6,0.004106,8.2e-05,0.000118
41,209,,5,,7,1,6,0.0001,5e-05,6.4e-05
41,212,,5,,7,1,7,0.02005,0.000232,0.000462
41,219,,1,,7,1,7,1.74842,0.043975,0.074676
41,223,,1,,7,1,7,1.263109,2.169711,3.271921
41,241,,1,,7,1,8,0.643323,0.016649,0.03955
41,241,,5,,7,1,8,0.010452,0.000154,0.000507
41,242,,5,,7,1,8,0.014433,0.000206,0.000648
41,249,,5,,7,1,8,0.417582,0.022303,0.067554
41,251,,1,,7,1,8,0.458333,0.012814,0.033877
41,251,,5,,7,1,8,3.263424,0.062532,0.218592
41,269,,5,,7,1,8,0.0001,5e-05,0.000109
41,271,,1,,7,1,7,0.016409,0.249212,0.426949
41,271,,5,,7,1,7,2.117228,0.035505,0.068145
41,279,,5,,7,1,8,0.007487,0.000307,0.00062
41,280,,5,,7,1,7,0.0001,5e-05,8.5e-05
41,291,,5,,7,1,6,0.006876,5e-05,7.3e-05
41,292,,1,,7,1,6,0.732275,0.018904,0.027964
41,292,,5,,7,1,7,0.018039,0.203021,0.339842
41,299,,1,,7,1,6,272.935699,75.002121,96.607255
41,299,,5,,7,1,7,0.000109,0.000323,0.000502
41,300,,1,,7,1,6,55.79055,3.992412,4.708026
41,300,,5,,7,1,7,3.98703,0.100177,0.186204
41,319,,1,,7,1,6,0.01435,0.181594,0.199246
41,319,,5,,7,1,7,1.000309,0.025035,0.038631
41,321,,1,,7,1,3,444.897644,90.39109,28.652052
41,321,,5,,7,1,4,0.999894,0.02531,0.016972
41,329,,1,,7,1,4,30.991972,2.000219,1.479435
41,329,,5,,7,1,6,0.0001,5e-05,5.7e-05
41,331,,5,,7,1,8,0.033082,0.000394,0.001487
41,341,,1,,7,1,8,27.125713,7.205526,17.8614
41,341,,5,,7,1,8,0.512429,0.22274,0.751004
41,342,,1,,7,1,8,0.057068,0.001761,0.004378
41,350,,1,,7,1,3,216.02153,161.291672,59.769981
41,350,,5,,7,1,4,6.009727,0.150478,0.089784
41,362,,5,,7,1,8,2.222877,0.033133,0.07963
41,363,,5,,7,1,8,9.001956,0.187986,0.658151
41,369,,5,,7,1,8,0.018194,0.202237,0.530025
41,371,,1,,7,1,8,0.062248,0.001682,0.003486
41,372,,1,,7,1,8,1.569863,0.830178,1.744255
41,373,,1,,7,1,8,49.121735,5.078585,11.112719
41,379,,5,,7,1,8,2.557503,0.251647,0.639137
41,380,,5,,7,1,8,0.000104,5e-05,0.000109
41,391,,5,,7,1,8,0.034751,0.000519,0.001086
41,392,,5,,7,1,8,1.142294,0.33532,0.746023
41,394,,1,,7,1,7,0.351864,0.006992,0.012977
41,399,,1,,7,1,7,1.130725,0.027435,0.052949
41,401,,5,,7,1,6,3.003858,0.066603,0.084349
41,409,,1,,7,1,5,0.759427,0.09329,0.081704
41,409,,5,,7,1,6,0.260734,0.003675,0.004444
41,411,,1,,7,1,6,71.994125,5.992349,7.864154
41,411,,5,,7,1,7,7.001422,0.132632,0.218352
41,419,,1,,7,1,6,9.00165,0.369141,0.406047
41,419,,5,,7,1,7,2.998269,0.117695,0.17754
41,422,,5,,7,1,8,0.21341,0.002828,0.006645
41,429,,1,,7,1,8,0.007083,0.113812,0.248936
41,429,,5,,7,1,8,5.002878,0.125149,0.319839
41,452,,5,,7,1,8,2.72087,0.035475,0.080603
41,459,,5,,7,1,8,0.27373,0.004184,0.010108
41,460,,5,,7,1,7,0.0001,5e-05,9.5e-05
41,472,,5,,7,1,7,0.981396,0.011072,0.020602
41,479,,5,,7,1,7,3.560394,0.119438,0.228392
41,481,,5,,7,1,6,0.0001,5e-05,5.6e-05
41,482,,5,,7,1,6,0.119671,0.786433,1.049373
41,483,,5,,7,1,6,1.939689,0.049236,0.058456
41,484,,1,,7,1,6,122.987495,28.427549,30.125228
41,484,,5,,7,1,6,3.000858,0.074997,0.081094
41,485,,1,,7,1,3,135.029205,41.047115,17.382822
41,485,,5,,7,1,3,0.0001,5e-05,2.2e-05
41,486,,1,,7,1,6,127.020561,32.989899,38.388572
41,486,,5,,7,1,6,1.000613,0.025029,0.031425
41,487,,1,,7,1,6,0.121208,0.006401,0.00664
41,488,,1,,7,1,5,0.008741,0.134456,0.130502
41,488,,5,,7,1,6,2.001314,0.043465,0.045311
41,489,,1,,7,1,4,90.980324,34.994728,25.705596
41,489,,5,,7,1,6,1.000276,0.025028,0.027251
41,491,,1,,7,1,4,67.966682,5.992605,4.000733
41,491,,5,,7,1,6,1.99989,0.048805,0.058531
41,499,,1,,7,1,3,194.285706,66.415154,29.506503
41,499,,5,,7,1,5,1.001825,0.025066,0.021911
41,511,,5,,7,1,8,0.175954,0.003199,0.009782
41,519,,1,,7,1,8,7.125549,14.104383,28.85968
41,519,,5,,7,1,8,0.105633,0.261368,0.641916
41,531,,1,,7,1,7,37.989105,1.999344,3.007253
41,531,,5,,7,1,7,8.992989,0.22486,0.437881
41,532,,1,,7,1,6,0.017,0.188159,0.260057
41,532,,5,,7,1,7,1.002124,0.01984,0.034265
41,539,,1,,7,1,6,28.989819,1.996997,2.6557
41,539,,5,,7,1,7,2.000316,0.049945,0.090432
41,551,,5,,7,1,7,0.925628,0.547863,1.059004
41,559,,1,,7,1,7,120.928421,34.998127,62.78209
41,559,,5,,7,1,8,1.973093,0.02792,0.05683
41,560,,1,,7,1,5,23.979227,1.998894,1.757482
41,560,,5,,7,1,6,0.000112,0.000328,0.000478
42,41,,1,,7,1,2,37.401131,41.840679,5.516044
42,42,,1,,7,1,1,412.97522,362.105591,14.83573
42,49,,1,,7,1,2,1.235656,1.518353,0.259001
42,61,,1,,7,1,3,254.195587,311.727478,154.890797
42,62,,1,,7,1,5,0.177591,0.027113,0.024949
42,64,,1,,7,1,5,17.03089,18.848581,16.730469
42,69,,1,,7,1,3,17.975971,20.988789,8.139386
42,81,,1,,7,1,5,2.001851,1.992802,1.837555
42,89,,1,,7,1,4,0.0001,5e-05,3.2e-05
42,122,,1,,7,1,8,15.749787,11.409095,25.28034
42,129,,1,,7,1,7,0.036329,0.000917,0.001531
42,131,,1,,7,1,7,0.530756,0.012766,0.022727
42,160,,1,,7,1,6,3.982977,4.994512,5.083749
42,183,,1,,7,1,7,0.065372,0.001001,0.001879
42,189,,1,,7,1,7,0.050868,0.001055,0.001858
42,219,,1,,7,1,7,0.116217,0.432916,0.721523
42,251,,1,,7,1,8,0.009246,0.000597,0.001606
42,271,,1,,7,1,7,2.000199,0.068562,0.119033
42,350,,1,,7,1,3,0.007408,0.028422,0.008503
42,411,,1,,7,1,6,0.000149,0.000124,0.000179
42,419,,1,,7,1,6,0.016186,0.175503,0.215777
42,452,,1,,7,1,7,0.067048,0.866982,1.667192
42,479,,1,,7,1,7,0.091644,0.003238,0.005073
42,481,,1,,7,1,5,0.0001,5e-05,4.6e-05
42,484,,1,,7,1,5,2.00348,2.004179,1.959629
42,485,,1,,7,1,3,0.000149,0.000124,4.2e-05
42,486,,1,,7,1,6,0.039844,0.00114,0.001224
42,487,,1,,7,1,5,45.076603,46.021034,43.998083
42,488,,1,,7,1,5,0.327769,0.399061,0.352841
42,489,,1,,7,1,4,0.999227,0.99466,0.657745
42,491,,1,,7,1,5,5.982672,6.874117,5.482919
42,499,,1,,7,1,4,1.743117,1.853521,1.057865
42,511,,1,,7,1,8,0.01047,0.002328,0.005239
42,531,,1,,7,1,7,0.077987,1.755579,2.869286
42,539,,1,,7,1,6,0.000149,0.000124,0.000181
49,41,,1,,7,1,2,60.378326,165.932281,25.701511
49,41,,5,,7,1,2,0.000727,0.000353,7.1e-05
49,42,,1,,7,1,2,6.267502,5.121045,0.787827
49,49,,1,,7,1,2,285.129486,430.378296,61.660594
49,61,,1,,7,1,3,17.396749,38.196869,14.069967
49,62,,1,,7,1,4,1.230687,0.037653,0.026327
49,64,,1,,7,1,4,1.996457,0.124918,0.083898
49,69,,1,,7,1,3,10.591309,14.460185,5.934093
49,81,,1,,7,1,5,0.013783,0.206122,0.157104
49,129,,1,,7,1,7,2.000009,0.298834,0.508981
49,319,,1,,7,1,6,3.994589,0.999558,1.008674
49,321,,1,,7,1,2,0.009568,0.156565,0.031736
49,350,,1,,7,1,3,1.285891,1.870067,0.611084
49,411,,1,,7,1,6,0.236098,0.959565,1.156677
49,459,,1,,7,1,7,0.999695,0.124622,0.247975
49,484,,1,,7,1,5,3.988622,0.996991,0.98464
49,499,,1,,7,1,3,3.762046,8.843175,2.896982
49,531,,1,,7,1,6,0.002695,0.006921,0.009582
49,532,,1,,7,1,6,0.507672,0.080007,0.101687
50,11,,1,,7,1,3,137.013596,102.01091,37.629429
50,12,,1,,7,1,3,0.000149,0.000124,5.9e-05
50,19,,1,,7,1,3,0.173878,0.01101,0.004083
50,41,,1,,7,1,6,1.00035,1.000354,1.235428
50,50,,1,,7,1,2,2540.029541,1704.929077,197.087171
50,50,,5,,7,1,2,7.999751,0.998931,0.174352
50,61,,1,,7,1,7,68.997391,27.018074,42.207333
50,61,,2,,7,1,7,1.942495,0.076325,0.139674
50,61,,5,,7,1,7,73.947929,22.929453,41.955505
50,62,,1,,7,1,7,0.213678,0.403351,0.77088
50,63,,1,,7,1,7,0.580819,0.441155,0.708775
50,64,,1,,7,1,7,35.994686,7.004426,13.096238
50,64,,5,,7,1,8,161.002792,48.938492,110.828294
50,81,,1,,7,1,5,3.999778,5.001439,4.411227
50,89,,1,,7,1,5,14.991398,1.996932,1.539966
50,91,,5,,7,1,8,2.172951,0.029269,0.067125
50,92,,1,,7,1,6,0.824652,0.299105,0.393929
50,99,,2,,7,1,7,4.252402,0.171979,0.268764
50,121,,1,,7,1,5,8.389904,2.955243,2.394353
50,122,,1,,7,1,6,8.001325,7.000967,7.70801
50,122,,5,,7,1,7,2.78012,0.043562,0.065773
50,124,,1,,7,1,5,0.074556,0.162533,0.147362
50,124,,5,,7,1,6,0.888233,0.813945,0.98133
50,129,,1,,7,1,4,15.003573,4.995069,2.97294
