dms_orig,dms_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,value_2017,tons_2017,tmiles_2017
61,459,,1,,1,1,8,4.00137,0.395445,0.95653
61,459,,5,,1,1,8,2.050774,0.037446,0.106421
61,471,,4,,1,1,7,0.434165,0.022455,0.035695
61,472,,4,,1,1,7,0.001401,0.002661,0.004685
61,472,,5,,1,1,8,0.001523,0.001593,0.003648
61,473,,5,,1,1,8,1.857408,0.033721,0.081606
61,481,,4,,1,1,6,0.000388,5e-05,6e-05
61,481,,5,,1,1,7,0.001267,5e-05,7.5e-05
61,484,,5,,1,1,6,1.153351,0.204742,0.306077
61,485,,4,,1,1,4,0.052439,0.000895,0.00061
61,486,,4,,1,1,6,0.350725,0.013745,0.018484
61,486,,5,,1,1,7,0.139808,0.006278,0.010324
61,488,,5,,1,1,6,0.325027,0.005709,0.008186
61,489,,4,,1,1,6,0.012939,0.042606,0.043621
61,489,,5,,1,1,6,1.039314,0.020468,0.029621
61,491,,5,,1,1,5,0.054546,0.0009,0.000712
61,499,,5,,1,1,4,0.021274,0.000449,0.000335
61,500,,5,,1,1,8,0.026155,0.000509,0.002173
61,511,,1,,1,1,8,1.163536,0.018311,0.04788
61,511,,5,,1,1,8,0.003223,5e-05,0.000189
61,512,,5,,1,1,8,6.400066,0.260598,1.093
61,513,,4,,1,1,8,0.009292,0.000291,0.000658
61,513,,5,,1,1,8,2.061777,0.03849,0.138084
61,519,,5,,1,1,8,0.000104,5.9e-05,0.000177
61,531,,5,,1,1,6,2.051996,0.049637,0.069854
61,532,,5,,1,1,6,1.970361,0.029886,0.036392
61,551,,4,,1,1,7,0.002587,0.000246,0.000424
61,559,,5,,1,1,8,0.048819,0.003083,0.007295
62,61,,5,,1,1,4,1.113875,0.017251,0.008696
62,62,,1,,1,1,1,7.446383,4.387582,0.18416
62,64,,1,,1,1,2,4.1072,2.420058,0.283218
62,64,,5,,1,1,2,1.42757,0.020865,0.002893
62,65,,5,,1,1,2,0.40895,0.006123,0.001238
62,69,,1,,1,1,2,126.764137,74.692383,13.008011
62,69,,5,,1,1,2,0.332318,0.006504,0.001547
62,81,,5,,1,1,6,0.658724,0.012177,0.015377
62,89,,5,,1,1,6,1.104906,0.017141,0.022289
62,99,,5,,1,1,8,0.90704,0.013558,0.054839
62,139,,5,,1,1,8,0.745199,0.013254,0.039151
62,190,,5,,1,1,7,1.453087,0.023671,0.044131
62,202,,5,,1,1,7,0.764345,0.013894,0.025713
62,241,,5,,1,1,8,0.974924,0.014834,0.046822
62,242,,5,,1,1,8,1.053724,0.017163,0.051366
62,249,,5,,1,1,8,0.680197,0.011111,0.036837
62,259,,5,,1,1,8,0.752155,0.012259,0.044521
62,269,,5,,1,1,8,0.731846,0.011606,0.028536
62,329,,1,,1,1,2,0.18967,0.111758,0.017654
62,341,,5,,1,1,8,0.913332,0.014678,0.04685
62,350,,5,,1,1,6,4.324847,0.069397,0.091471
62,361,,5,,1,1,8,1.356317,0.01973,0.058542
62,363,,5,,1,1,8,1.043455,0.01855,0.066789
62,369,,5,,1,1,8,0.832683,0.013322,0.038346
62,394,,5,,1,1,8,2.331067,0.035261,0.085909
62,421,,5,,1,1,8,0.524868,0.00954,0.028292
62,422,,5,,1,1,8,1.066945,0.017024,0.044646
62,429,,5,,1,1,8,0.750995,0.012032,0.033904
62,451,,5,,1,1,8,0.800274,0.013094,0.059179
62,472,,5,,1,1,8,0.015908,0.000273,0.000675
62,473,,5,,1,1,8,0.616923,0.009684,0.025465
62,479,,5,,1,1,8,0.009538,0.000145,0.000368
62,484,,5,,1,1,7,5.596605,0.083891,0.15952
62,486,,5,,1,1,8,3.294633,0.04782,0.099206
62,488,,5,,1,1,7,0.839954,0.014555,0.027167
62,499,,5,,1,1,5,0.690613,0.010596,0.009022
62,500,,5,,1,1,8,0.605367,0.010501,0.032908
62,513,,5,,1,1,8,0.948944,0.015036,0.044633
62,531,,5,,1,1,5,0.900861,0.018573,0.018296
62,559,,5,,1,1,8,1.45663,0.024846,0.055581
62,560,,5,,1,1,6,1.610062,0.027645,0.033229
63,61,,1,,1,1,2,24.863005,24.210348,2.744525
63,63,,1,,1,1,1,9.741791,3.005853,0.021645
63,65,,1,,1,1,3,1.167645,1.136995,0.401587
63,69,,1,,1,1,3,9.856185,9.597459,2.943955
64,42,,1,,1,1,5,0.000108,5.5e-05,4.7e-05
64,61,,1,,1,1,3,3.780756,0.065783,0.025255
64,62,,1,,1,1,2,16.143198,10.021072,1.171873
64,63,,1,,1,1,3,10.822697,0.178746,0.086609
64,64,,1,,1,1,1,282.100586,129.220413,5.859134
64,69,,1,,1,1,2,274.815125,170.594589,28.029995
64,300,,1,,1,1,6,0.000135,7.2e-05,8.3e-05
64,411,,1,,1,1,4,0.000106,5.5e-05,3.4e-05
64,531,,1,,1,1,5,0.94668,0.013629,0.010987
65,64,,1,,1,1,2,41.685261,6.727553,1.111737
65,65,,1,,1,1,1,530.796814,85.664894,2.116374
65,69,,1,,1,1,2,771.220764,124.466736,15.246783
69,61,,1,,1,1,2,70.866318,28.392351,6.271847
69,62,,1,,1,1,2,101.821251,40.794338,7.086811
69,63,,1,,1,1,3,4.99257,2.000256,0.50822
69,64,,1,,1,1,2,20.160032,8.077049,1.288986
69,65,,1,,1,1,2,1192.996338,477.96991,50.23376
69,69,,1,,1,1,2,1844.126709,903.201477,133.26174
69,329,,1,,1,1,3,0.93099,0.372998,0.110855
81,81,,1,,1,1,1,0.010041,0.001718,7.5e-05
81,89,,1,,1,1,2,499.066803,85.397079,12.961764
81,209,,1,,1,1,3,49.173466,8.414244,2.94809
81,319,,1,,1,1,3,839.445618,143.640488,43.635457
81,350,,1,,1,1,3,1.732374,0.296433,0.12154
89,81,,1,,1,1,2,0.057691,0.014467,0.002619
89,89,,1,,1,1,2,2867.318115,719.024475,124.580818
89,319,,1,,1,1,3,287.68399,72.14122,24.491723
89,350,,1,,1,1,3,4.787778,1.200609,0.359754
91,91,,1,,1,1,1,183.621201,24.060671,0.525679
91,92,,1,,1,1,1,240.998947,26.981403,1.430955
91,251,,1,,1,1,2,55.30278,2.388603,0.262578
91,251,,5,,1,1,2,2.261212,0.090785,0.014249
91,259,,1,,1,1,1,0.021613,0.000314,3e-05
91,271,,1,,1,1,6,132.362961,20.188137,29.780335
91,341,,1,,1,1,2,0.191098,0.100445,0.014497
91,363,,1,,1,1,2,158.538406,27.753092,3.171763
91,369,,1,,1,1,2,138.000854,25.983732,6.33634
91,441,,1,,1,1,1,0.448742,0.051119,0.004429
92,91,,1,,1,1,1,1.086433,0.112067,0.006102
92,361,,1,,1,1,2,0.534638,0.055149,0.007652
92,363,,1,,1,1,1,17.743755,1.830291,0.141542
99,91,,1,,1,1,1,0.492899,0.171489,0.008045
99,99,,1,,1,1,1,13.780218,5.087094,0.143357
99,251,,1,,1,1,1,2.679478,0.932241,0.085318
99,363,,1,,1,1,2,8.05009,2.800778,0.404465
99,441,,1,,1,1,1,0.352082,0.122496,0.006482
101,109,,1,,1,1,1,301.165771,174.384293,10.614572
109,109,,1,,1,1,1,434.719055,249.065308,4.402727
109,249,,1,,1,1,1,171.467575,98.239594,7.780656
109,342,,1,,1,1,2,216.197037,123.866615,13.519274
121,121,,1,,1,1,1,56.203705,11.389185,0.473538
121,123,,1,,1,1,2,0.027108,0.005951,0.000702
121,129,,1,,1,1,2,0.091674,0.020125,0.003475
121,132,,1,,1,1,2,58.999752,12.952256,2.053617
121,139,,1,,1,1,2,0.345983,0.075954,0.014562
122,122,,1,,1,1,1,76.396248,39.334576,2.295882
122,129,,1,,1,1,2,25.562376,13.757711,2.500122
123,121,,1,,1,1,2,104.517204,53.937725,6.270786
123,123,,1,,1,1,1,0.116622,0.060185,0.002667
123,124,,1,,1,1,2,0.344992,0.178038,0.018329
123,129,,1,,1,1,2,0.394391,0.203532,0.031622
123,486,,5,,1,1,6,2.524704,2.188361,2.392737
124,123,,1,,1,1,2,10.602455,2.616063,0.261717
124,124,,1,,1,1,1,76.637115,17.482328,0.473022
124,129,,1,,1,1,2,35.85516,8.846947,1.258626
129,11,,5,,1,1,4,1.325777,0.02076,0.012697
129,19,,1,,1,1,3,801.369141,379.296936,145.528366
129,50,,1,,1,1,5,0.001959,0.00798,0.006511
129,61,,5,,1,1,8,1.948663,0.216013,0.556122
129,64,,5,,1,1,8,0.156055,0.002558,0.012677
129,101,,5,,1,1,6,0.048462,0.000896,0.00108
129,121,,1,,1,1,2,28.939535,13.697404,2.848782
129,123,,1,,1,1,2,0.926475,0.438511,0.057937
129,124,,1,,1,1,2,2.740695,1.297202,0.137974
129,129,,1,,1,1,2,150.949005,35.367908,5.030027
129,139,,1,,1,1,3,2.224821,0.170801,0.053656
129,172,,5,,1,1,6,0.003063,5e-05,6e-05
129,209,,1,,1,1,6,16.780027,6.844493,8.79299
129,251,,5,,1,1,7,3.249886,0.19489,0.292362
129,341,,5,,1,1,6,0.44461,0.078279,0.101433
129,350,,1,,1,1,7,14.019342,4.01653,6.152772
129,409,,1,,1,1,6,118.974236,34.029682,36.691308
129,479,,5,,1,1,5,0.002257,0.005586,0.004812
129,486,,1,,1,1,5,3.529429,0.193719,0.158226
129,486,,5,,1,1,5,0.281068,0.020445,0.019363
129,488,,1,,1,1,6,9.016867,2.965813,2.978493
129,489,,1,,1,1,5,74.984436,24.189346,22.765777
129,489,,5,,1,1,6,0.003295,0.008156,0.010254
129,519,,5,,1,1,5,0.003077,5e-05,5e-05
131,11,,1,,1,1,2,4.670025,2.853449,0.494342
131,19,,1,,1,1,2,32.293285,21.532942,4.238761
131,50,,1,,1,1,4,0.000612,0.001969,0.001111
131,81,,1,,1,1,6,0.668408,0.026056,0.037133
131,111,,1,,1,1,4,1.217827,0.215688,0.139266
131,121,,1,,1,1,3,1.075334,0.016547,0.00595
131,122,,1,,1,1,4,1.33481,0.090036,0.057653
131,123,,1,,1,1,3,3.664098,0.496049,0.224629
131,129,,1,,1,1,3,12.360607,0.713836,0.249794
131,131,,1,,1,1,1,1338.955688,910.718262,47.143323
131,132,,1,,1,1,2,2.032936,0.031625,0.007747
131,139,,1,,1,1,2,545.66925,373.136108,56.535618
131,179,,1,,1,1,4,0.141965,0.055598,0.030129
131,179,,5,,1,1,5,0.000308,7e-05,5.3e-05
131,182,,1,,1,1,4,3.696607,0.056114,0.030375
131,190,,1,,1,1,5,0.002606,7.4e-05,6.7e-05
131,209,,1,,1,1,5,1.730661,0.058185,0.056276
131,219,,1,,1,1,3,0.304731,0.005863,0.002078
131,223,,1,,1,1,4,4.580703,0.818414,0.410452
131,223,,5,,1,1,4,0.355303,0.01549,0.008468
131,229,,1,,1,1,4,3.98934,1.007879,0.573219
131,241,,1,,1,1,4,3.722878,0.218707,0.150081
131,251,,1,,1,1,6,1.295304,1.622834,1.863383
131,251,,4,,1,1,5,1.604076,0.046377,0.042333
131,269,,5,,1,1,5,0.000538,0.000498,0.000489
131,279,,1,,1,1,6,0.097318,0.001658,0.001935
131,280,,1,,1,1,3,88.064438,36.647354,13.610029
131,299,,4,,1,1,4,0.944421,0.024741,0.014346
131,361,,4,,1,1,5,0.256886,0.184155,0.152641
131,364,,4,,1,1,4,2.523832,0.040705,0.029788
131,373,,1,,1,1,3,1.606039,0.121258,0.046977
131,379,,1,,1,1,3,52.910427,32.750713,8.66303
131,379,,4,,1,1,3,0.001093,9e-05,2.5e-05
131,399,,4,,1,1,4,0.10785,0.010638,0.005381
131,409,,1,,1,1,5,11.040807,4.137725,3.53451
131,409,,4,,1,1,4,0.011642,0.038335,0.026833
131,421,,4,,1,1,4,2.497857,0.082412,0.052962
131,429,,1,,1,1,4,0.467091,0.028223,0.021039
131,451,,1,,1,1,3,0.096717,0.001521,0.00047
131,459,,1,,1,1,2,7.637118,1.530889,0.374446
131,460,,4,,1,1,6,0.121716,0.061041,0.064285
131,460,,5,,1,1,6,0.000725,0.000139,0.000208
131,471,,1,,1,1,3,1.258999,0.028974,0.011816
131,472,,1,,1,1,3,0.000315,0.000329,8.6e-05
131,473,,1,,1,1,2,2.474169,1.586918,0.331256
131,479,,1,,1,1,2,7.142248,4.893315,1.157585
131,481,,1,,1,1,5,0.98047,0.0179,0.017041
131,484,,1,,1,1,5,0.473486,0.026892,0.022132
131,486,,1,,1,1,5,11.621884,0.481763,0.402363
131,488,,1,,1,1,6,0.029,0.000549,0.000557
131,489,,1,,1,1,5,12.046214,5.214183,4.483171
131,489,,5,,1,1,6,0.000839,0.002076,0.002404
131,511,,1,,1,1,4,1.787483,0.026649,0.014219
131,511,,5,,1,1,4,0.000924,5e-05,2.9e-05
131,512,,1,,1,1,4,0.390285,0.66112,0.381686
131,513,,1,,1,1,4,1.795478,0.028313,0.017273
131,519,,1,,1,1,3,0.043202,0.000683,0.000283
131,540,,5,,1,1,4,0.00327,5e-05,3.7e-05
132,121,,1,,1,1,2,1.519396,2.206613,0.332059
132,132,,1,,1,1,1,5.067933,1.390128,0.050105
132,139,,1,,1,1,2,18.959276,27.534485,3.925054
132,451,,1,,1,1,2,0.046662,0.067768,0.00964
132,459,,1,,1,1,2,12.636113,18.351379,2.70632
139,131,,1,,1,1,2,179.583191,128.166183,19.632434
139,139,,1,,1,1,2,3797.135986,2704.800049,335.943461
139,409,,1,,1,1,5,0.011783,0.019884,0.018281
139,473,,1,,1,1,3,8.033628,5.733496,1.580822
139,489,,1,,1,1,5,0.000293,0.00143,0.001286
151,151,,1,,1,1,1,133.644943,20.534615,0.096759
159,62,,5,,1,1,8,11.439214,4.038589,10.674143
159,159,,5,,1,1,2,118.216835,22.098154,4.127866
160,89,,1,,1,1,4,34.785152,3.847283,2.435287
160,160,,1,,1,1,2,1938.192139,565.34552,89.939457
160,190,,1,,1,1,6,43.29657,16.282484,19.764736
160,300,,1,,1,1,3,44.178234,12.842342,4.434138
160,329,,1,,1,1,3,4.306086,1.251753,0.527842
160,419,,1,,1,1,3,24.928083,9.837916,3.377575
160,491,,1,,1,1,2,40.997349,11.917678,2.906552
160,539,,1,,1,1,3,43.052059,12.51497,3.546499
171,171,,1,,1,1,1,113.052849,84.706024,4.590115
171,172,,1,,1,1,3,0.134924,0.101094,0.026558
171,179,,1,,1,1,2,89.080078,66.744179,11.321719
171,182,,1,,1,1,2,0.018666,0.013986,0.003309
171,183,,1,,1,1,2,0.005748,0.004307,0.000908
171,190,,1,,1,1,3,3.849456,2.884245,0.789811
171,262,,1,,1,1,2,0.427006,0.319939,0.070856
172,50,,1,,1,1,3,1.222147,1.215511,0.45395
172,139,,1,,1,1,4,1.980749,1.985087,1.261166
172,171,,1,,1,1,3,6.612696,4.664093,1.265778
172,172,,1,,1,1,1,30.2229,22.1598,1.12101
172,179,,1,,1,1,2,201.951569,183.915039,25.30491
172,182,,1,,1,1,3,0.006659,0.006622,0.001676
172,189,,1,,1,1,2,0.435303,0.432891,0.105238
172,190,,1,,1,1,3,1.434807,1.460452,0.503559
172,202,,1,,1,1,3,2.728471,1.74953,0.854493
172,212,,1,,1,1,3,0.050747,0.008994,0.002583
172,219,,1,,1,1,3,0.342793,0.31969,0.090039
172,269,,1,,1,1,4,18.005869,9.827613,5.129564
172,280,,1,,1,1,3,0.003658,0.001131,0.00051
172,319,,1,,1,1,4,0.135018,0.168912,0.094436
172,421,,1,,1,1,5,5.012763,2.013549,1.859428
172,479,,1,,1,1,3,0.157955,0.157097,0.051122
172,559,,1,,1,1,3,5.924219,5.049658,2.248676
179,172,,1,,1,1,2,201.800598,188.085739,26.381763
179,179,,1,,1,1,2,2161.739258,2014.821899,270.463605
179,182,,1,,1,1,2,0.103878,0.096819,0.020898
179,183,,1,,1,1,3,0.03199,0.029816,0.008942
179,189,,1,,1,1,2,6.789479,6.328049,1.319867
179,190,,1,,1,1,3,21.422716,19.966778,5.430492
179,219,,1,,1,1,3,5.00825,4.667877,1.187208
179,299,,1,,1,1,3,8.626621,8.040335,2.03934
179,551,,1,,1,1,2,1.477741,1.37731,0.34052
179,559,,1,,1,1,3,8.406963,7.835605,2.527767
181,171,,1,,1,1,1,24.661293,31.13224,2.796995
181,179,,1,,1,1,2,19.431885,24.530672,4.905824
181,182,,1,,1,1,2,0.041849,0.052829,0.007989
181,183,,1,,1,1,2,0.012888,0.016269,0.002205
181,189,,1,,1,1,2,16.402302,20.706148,2.860407
181,262,,1,,1,1,2,0.957335,1.208533,0.191423
181,269,,1,,1,1,3,2.527966,3.191286,0.811181
181,391,,1,,1,1,3,0.256009,0.323184,0.084932
181,399,,1,,1,1,2,0.55583,0.701676,0.174409
181,551,,1,,1,1,2,0.284453,0.359092,0.060243
181,559,,1,,1,1,3,3.386832,4.275513,1.223615
182,171,,1,,1,1,2,2.971492,2.068681,0.472296
182,179,,1,,1,1,2,11.880733,8.271078,1.770526
182,182,,1,,1,1,1,4.683145,3.260292,0.169208
182,183,,1,,1,1,2,0.047251,0.032895,0.004548
182,189,,1,,1,1,2,306.089691,213.092209,22.787425
182,211,,1,,1,1,2,0.401194,0.279301,0.034129
182,219,,1,,1,1,2,7.39746,5.149932,1.13792
182,262,,1,,1,1,3,0.691729,0.481565,0.131814
182,269,,1,,1,1,3,0.3046,0.212055,0.072254
182,391,,1,,1,1,2,1.964441,1.367596,0.172689
182,393,,1,,1,1,2,0.597563,0.416009,0.084373
182,399,,1,,1,1,2,0.840536,0.585161,0.12675
183,171,,1,,1,1,2,2.724534,1.754321,0.348352
183,179,,1,,1,1,3,2.146799,1.382318,0.406009
183,182,,1,,1,1,2,0.449637,0.28952,0.039188
