dms_orig,dms_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,value_2017,tons_2017,tmiles_2017
49,485,,1,,2,1,3,0.343302,1.360595,0.679926
50,19,,1,,2,1,3,0.181386,1.627887,0.736338
50,50,,1,,2,1,2,2175.070801,12405.870117,1912.785946
50,81,,1,,2,1,6,2.001945,11.002096,11.017007
50,189,,1,,2,1,4,6.140479,8.947699,5.057713
50,190,,1,,2,1,4,0.768439,12.939848,8.103151
50,202,,1,,2,1,3,6.990272,42.680714,19.161947
50,221,,5,,2,1,3,1.720586,15.771707,7.73512
50,223,,1,,2,1,3,3.779518,26.097231,12.455443
50,223,,3,,2,1,4,204.08226,1461.149048,968.883768
50,223,,5,,2,1,4,0.08524,0.656621,0.394056
50,229,,1,,2,1,3,30.267111,90.017113,31.037387
50,229,,5,,2,1,3,0.005711,0.043791,0.017485
50,280,,1,,2,1,3,1.031556,6.827666,2.065063
50,280,,2,,2,1,3,0.025953,0.114847,0.041257
50,299,,1,,2,1,3,36.079224,166.060654,54.431577
50,379,,1,,2,1,5,0.056227,0.605533,0.524963
50,471,,1,,2,1,2,6.005533,12.977541,2.366879
50,473,,1,,2,1,4,0.496274,4.512844,2.52845
50,479,,1,,2,1,3,4.630383,26.156107,10.242071
50,479,,3,,2,1,4,4.275343,26.8487,18.580405
50,479,,5,,2,1,3,0.239561,2.503345,1.224514
50,484,,1,,2,1,3,3.399277,20.755068,7.874963
50,489,,1,,2,1,4,22.454357,137.100235,76.266822
61,41,,1,,2,1,3,6.170636,5.65953,2.145167
61,49,,1,,2,1,3,0.239035,0.765748,0.314226
61,61,,1,,2,1,1,915.892151,1253.029663,63.468981
61,61,,5,,2,1,1,26.001732,1.435775,0.113028
61,62,,1,,2,1,3,2.989201,2.991837,1.312005
61,62,,5,,2,1,4,0.001374,0.021886,0.011281
61,63,,1,,2,1,2,81.169304,61.936745,7.087524
61,63,,5,,2,1,2,11.072416,0.569464,0.071758
61,64,,1,,2,1,3,29.947107,26.887333,10.802342
61,64,,5,,2,1,3,3.488601,0.287852,0.139447
61,69,,1,,2,1,3,20.08102,12.992457,5.175126
61,69,,5,,2,1,3,1.562586,0.184052,0.086781
61,81,,1,,2,1,6,1.07355,0.921312,0.946589
61,89,,1,,2,1,5,5.347988,3.636444,3.552257
61,129,,5,,2,1,8,45.902626,2.52943,6.402237
61,160,,1,,2,1,5,1.614033,21.131824,21.046821
61,280,,1,,2,1,7,8.860305,2.028863,3.83426
61,292,,1,,2,1,7,2.982798,0.317604,0.585714
61,321,,1,,2,1,3,20.100924,19.27017,5.64842
61,329,,1,,2,1,4,0.105824,0.339007,0.185906
61,363,,1,,2,1,8,1.099643,14.677937,41.809042
61,411,,1,,2,1,5,4.57298,3.5342,3.417909
61,422,,1,,2,1,8,1.124049,0.199041,0.492402
61,484,,1,,2,1,6,1.00044,12.955239,18.528064
61,491,,1,,2,1,4,1.073482,0.132268,0.090717
61,531,,1,,2,1,6,6.996192,4.501533,5.230575
61,539,,5,,2,1,6,0.00028,0.000151,0.000221
62,61,,1,,2,1,3,4.346131,18.328407,7.918106
62,62,,1,,2,1,1,39.294434,137.121918,5.420163
62,64,,1,,2,1,2,40.041508,164.953629,17.815459
62,65,,1,,2,1,2,19.261168,83.497215,15.589792
62,69,,1,,2,1,2,218.544342,816.669312,166.768364
62,91,,1,,2,1,8,0.830322,1.01647,2.977994
62,171,,1,,2,1,8,0.733392,5.523411,11.190024
62,300,,1,,2,1,6,0.120268,2.171218,2.521094
62,321,,1,,2,1,4,3.274962,10.491335,5.790319
62,329,,1,,2,1,2,60.847046,194.923416,39.124912
62,411,,1,,2,1,4,4.008868,8.974549,5.032074
62,419,,1,,2,1,4,0.001817,0.000181,9.4e-05
63,49,,1,,2,1,3,0.020606,0.066011,0.025884
63,61,,1,,2,1,2,7.117289,27.78508,3.012088
63,63,,1,,2,1,1,26.019615,108.635399,0.782284
63,65,,1,,2,1,3,0.191525,0.613552,0.216203
63,69,,1,,2,1,3,0.454617,1.456364,0.70324
64,19,,1,,2,1,8,0.046968,0.003979,0.00941
64,41,,1,,2,1,5,1.002523,0.124951,0.094167
64,61,,1,,2,1,3,27.047844,4.013621,1.608681
64,61,,5,,2,1,3,0.786785,0.062071,0.030258
64,62,,1,,2,1,2,14.381501,38.894531,4.693519
64,63,,1,,2,1,3,2.12713,0.180196,0.087646
64,64,,1,,2,1,1,176.001968,536.888428,27.221632
64,64,,5,,2,1,1,0.0001,5e-05,3e-06
64,65,,1,,2,1,2,1.000092,1.000171,0.168999
64,69,,1,,2,1,2,141.730392,522.38385,114.130271
64,81,,1,,2,1,6,1.321805,0.178785,0.227008
64,121,,1,,2,1,8,0.000297,0.002725,0.007592
64,159,,5,,2,1,8,0.986608,0.051257,0.130993
64,160,,1,,2,1,5,8.987348,1.096764,0.888635
64,171,,1,,2,1,8,4.574093,0.870058,1.843302
64,182,,1,,2,1,8,0.432531,0.039755,0.091359
64,201,,5,,2,1,7,0.000241,0.000189,0.000362
64,229,,1,,2,1,8,5.551392,0.5198,1.071747
64,271,,1,,2,1,8,0.002855,0.000309,0.000624
64,292,,1,,2,1,8,0.183225,0.017133,0.035154
64,329,,1,,2,1,3,2.954796,8.687986,2.518201
64,379,,1,,2,1,8,0.090026,0.008088,0.022614
64,411,,1,,2,1,4,4.840792,0.51783,0.323543
64,452,,1,,2,1,8,0.934217,0.07914,0.208581
64,484,,1,,2,1,7,10.408625,1.066218,1.845484
64,486,,1,,2,1,7,0.340116,0.028812,0.05516
64,491,,1,,2,1,5,1.226907,0.126799,0.09747
64,539,,1,,2,1,5,0.012727,0.117239,0.100826
64,551,,1,,2,1,8,0.032269,0.002734,0.005988
64,559,,1,,2,1,8,0.907163,0.07857,0.169292
65,61,,1,,2,1,3,1.186019,2.878077,0.768372
65,62,,1,,2,1,2,0.311275,0.99717,0.1931
65,64,,1,,2,1,2,9.686211,30.528889,5.11286
65,69,,1,,2,1,2,29.227879,92.973015,21.211185
65,329,,1,,2,1,3,0.013035,0.041757,0.014264
69,61,,1,,2,1,3,124.111488,396.977112,123.995255
69,62,,1,,2,1,2,42.437984,140.754364,31.870665
69,63,,1,,2,1,3,10.935354,35.031391,13.737251
69,64,,1,,2,1,2,33.035191,159.966446,32.850275
69,65,,1,,2,1,2,32.01746,148.993042,25.082749
69,69,,1,,2,1,3,647.627625,2679.777832,720.870779
69,69,,2,,2,1,3,551.927063,3297.776611,923.605235
69,69,,5,,2,1,3,0.946272,6.019313,1.923373
69,89,,1,,2,1,6,2.532695,10.663889,11.966984
69,160,,1,,2,1,5,0.883855,9.64035,8.363751
69,321,,1,,2,1,3,13.35798,42.792271,19.318357
69,329,,1,,2,1,3,7.137084,17.832336,6.503168
69,489,,1,,2,1,7,0.356888,0.030233,0.045634
69,491,,1,,2,1,5,0.007894,0.013599,0.01049
81,41,,1,,2,1,5,2.522569,7.713792,6.70887
81,81,,1,,2,1,1,230.005203,2163.751953,73.366162
81,81,,5,,2,1,1,0.006831,0.072042,0.002574
81,89,,1,,2,1,2,124.419411,1092.550781,212.219533
81,160,,1,,2,1,5,0.082308,1.373359,1.087826
81,171,,1,,2,1,6,0.604774,7.721859,7.835155
81,201,,1,,2,1,4,0.43713,8.913989,5.439719
81,209,,1,,2,1,3,1.129033,9.845878,4.122418
81,319,,1,,2,1,3,27.733227,249.468979,100.48921
81,350,,1,,2,1,3,0.014871,0.129685,0.064181
81,460,,1,,2,1,4,0.210432,2.416904,1.433902
81,491,,1,,2,1,4,0.065714,0.024008,0.012748
81,560,,1,,2,1,3,0.088956,0.77575,0.275138
89,61,,1,,2,1,5,3.152982,8.183121,8.001326
89,64,,1,,2,1,6,28.308008,138.13826,165.7119
89,69,,1,,2,1,6,0.902538,10.10236,11.427264
89,81,,1,,2,1,2,172.073196,1187.401367,205.87007
89,89,,1,,2,1,2,2410.894287,18356.03125,4235.192281
89,89,,2,,2,1,3,43.044567,312.754211,89.770566
89,131,,1,,2,1,6,8.476637,59.838215,89.27773
89,131,,2,,2,1,7,0.028731,0.365293,0.60596
89,171,,1,,2,1,6,4.044653,6.092029,6.605986
89,201,,1,,2,1,4,0.575732,11.642968,7.940977
89,201,,5,,2,1,5,2.731607,50.857956,40.008239
89,209,,1,,2,1,3,25.537958,206.637177,99.417103
89,223,,1,,2,1,6,1.782116,4.701283,6.402097
89,223,,5,,2,1,6,11.912613,69.709633,103.804112
89,271,,1,,2,1,5,3.002811,19.994146,19.920789
89,271,,5,,2,1,6,20.02264,129.94101,142.099926
89,291,,1,,2,1,4,60.215115,469.206482,335.487634
89,291,,5,,2,1,5,31.225006,174.964203,141.905231
89,292,,1,,2,1,5,17.737314,145.00296,133.3727
89,292,,5,,2,1,6,6.738675,32.806492,35.538156
89,299,,1,,2,1,5,1.210616,10.215539,8.751813
89,311,,1,,2,1,4,64.983261,544.999268,335.117802
89,311,,5,,2,1,4,18.749317,127.529388,87.993135
89,319,,1,,2,1,3,12.034442,101.734627,48.997321
89,319,,2,,2,1,4,0.736049,11.648608,6.086099
89,350,,1,,2,1,3,2.278108,10.55845,5.013021
89,380,,1,,2,1,5,15.00497,102.93322,88.480029
89,380,,2,,2,1,6,0.090499,1.138108,1.353151
89,380,,5,,2,1,6,14.423365,78.440353,93.21066
89,411,,1,,2,1,6,0.625909,7.325452,9.19992
89,411,,5,,2,1,6,9.99009,34.903038,50.605999
89,421,,1,,2,1,7,12.508906,69.678139,126.799778
89,422,,1,,2,1,7,13.703335,61.985561,95.331047
89,484,,1,,2,1,5,5.426377,18.761774,16.006473
89,489,,1,,2,1,5,18.992502,131.964905,105.586623
89,531,,5,,2,1,7,71.865822,440.996887,697.937327
89,560,,1,,2,1,3,0.034332,0.299394,0.128757
91,91,,1,,2,1,1,0.008412,0.025095,0.000641
91,92,,1,,2,1,1,2.775847,0.349767,0.020642
91,99,,1,,2,1,1,0.008412,0.025095,0.001167
91,251,,1,,2,1,2,5.055457,15.082357,1.666243
91,259,,1,,2,1,2,0.008412,0.025095,0.002644
91,363,,1,,2,1,2,0.008412,0.025095,0.00303
91,441,,1,,2,1,1,0.008412,0.025095,0.002013
92,190,,1,,2,1,6,6.760733,0.657869,0.82654
92,361,,1,,2,1,2,4.291283,12.802535,1.837768
92,364,,1,,2,1,3,2.010049,0.170278,0.0568
99,91,,1,,2,1,1,0.002441,0.007283,0.000344
99,92,,1,,2,1,1,0.002441,0.007283,0.000634
99,99,,1,,2,1,1,0.002441,0.007283,0.00021
99,251,,1,,2,1,1,1.467075,4.376846,0.407535
99,259,,1,,2,1,2,0.002441,0.007283,0.00084
99,363,,1,,2,1,2,0.002441,0.007283,0.00106
99,441,,1,,2,1,1,0.002441,0.007283,0.000368
101,101,,1,,2,1,1,32.928139,276.313629,8.790082
101,109,,1,,2,1,1,31.150105,272.937653,15.052977
101,189,,1,,2,1,4,0.008381,0.004129,0.002966
101,399,,1,,2,1,4,0.016184,0.007988,0.004026
101,421,,1,,2,1,1,0.335127,0.02839,0.002136
101,429,,1,,2,1,2,0.009583,0.003323,0.000733
109,101,,1,,2,1,1,1.919236,5.325272,0.330354
109,109,,1,,2,1,1,19.975538,132.976349,2.350623
109,249,,1,,2,1,1,73.483971,609.867126,58.651834
109,342,,1,,2,1,2,25.266603,221.386337,25.810716
109,379,,1,,2,1,3,0.000399,7.9e-05,3.2e-05
109,429,,1,,2,1,3,14.016421,99.344437,26.4346
109,512,,3,,2,1,2,68.033035,495.640625,106.633355
121,123,,1,,2,1,2,0.000795,0.005101,0.000631
121,129,,1,,2,1,2,2.202018,14.134382,2.989318
121,139,,1,,2,1,2,0.799766,5.133563,1.218176
122,122,,1,,2,1,1,9.882688,13.999648,0.708312
122,129,,1,,2,1,3,7.421635,42.46014,13.474153
123,123,,1,,2,1,1,0.00013,0.002784,0.000138
123,129,,1,,2,1,2,1.194364,9.086938,1.820866
124,129,,1,,2,1,2,0.197223,1.974869,0.38164
129,121,,1,,2,1,2,1.003355,10.056524,2.246538
129,122,,1,,2,1,2,43.237362,208.018402,49.489625
129,123,,1,,2,1,2,7.028027,42.062096,6.918001
129,124,,1,,2,1,2,124.098816,707.991211,103.254237
129,129,,1,,2,1,2,794.788818,4516.416016,1012.795046
129,139,,1,,2,1,3,51.119072,285.921112,104.534917
131,11,,1,,2,1,2,13.640955,7.372296,1.325549
131,19,,1,,2,1,2,0.12669,0.978604,0.210444
131,121,,1,,2,1,3,22.771151,28.678152,10.365988
131,129,,1,,2,1,3,13.964236,12.007672,4.877451
131,131,,1,,2,1,1,4.24939,3.946424,0.232373
131,139,,1,,2,1,2,7.771063,60.026852,10.177218
131,292,,1,,2,1,4,4.534594,4.252671,2.572734
131,379,,1,,2,1,3,0.366525,2.83119,1.059523
131,459,,1,,2,1,3,15.982031,14.458095,3.801569
131,472,,1,,2,1,3,36.022243,28.619051,7.703779
131,473,,1,,2,1,2,5.218743,0.534281,0.117251
131,479,,1,,2,1,3,0.25034,1.933728,0.542503
132,131,,5,,2,1,3,0.315074,0.019286,0.005777
132,139,,1,,2,1,2,3.359355,25.949022,4.469858
132,451,,1,,2,1,2,0.153363,1.184641,0.169783
139,19,,1,,2,1,3,0.967825,1.280449,0.348668
139,123,,1,,2,1,3,1.820851,10.873285,3.678824
139,124,,1,,2,1,3,3.296483,7.057296,2.610655
139,129,,1,,2,1,3,3.367924,19.765436,6.415021
139,131,,1,,2,1,2,165.485062,1002.789612,167.205655
139,139,,1,,2,1,2,320.968658,2294.539551,354.195611
139,219,,5,,2,1,4,0.116333,0.011505,0.006556
139,373,,1,,2,1,3,0.004686,0.016921,0.007283
139,379,,1,,2,1,3,0.35907,0.332202,0.135264
139,379,,5,,2,1,3,0.000164,0.000417,0.0002
139,459,,1,,2,1,3,41.093994,296.839355,75.181928
139,519,,1,,2,1,4,0.001074,0.016706,0.008719
151,151,,1,,2,1,1,70.862755,15.534537,0.073199
159,159,,1,,2,1,1,22.014362,5.947827,0.114618
159,159,,5,,2,1,2,12.613283,2.76038,0.517081
160,19,,1,,2,1,8,0.000111,0.000394,0.000829
160,19,,5,,2,1,8,0.000111,5.1e-05,0.000118
160,41,,2,,2,1,7,0.001924,0.011147,0.017063
160,49,,5,,2,1,6,0.000153,6.5e-05,9.2e-05
160,50,,5,,2,1,7,6.001685,29.890409,56.920134
160,61,,1,,2,1,5,0.152701,2.004247,1.929454
160,61,,2,,2,1,6,1.987757,22.088762,24.610049
160,61,,5,,2,1,6,11.265703,52.200809,61.486291
160,62,,5,,2,1,5,0.001374,0.022059,0.020649
160,63,,5,,2,1,6,0.007724,0.00145,0.002001
160,64,,1,,2,1,5,0.014211,0.002426,0.001881
160,64,,2,,2,1,6,0.000303,0.003406,0.003558
160,64,,5,,2,1,6,0.897879,9.687878,10.559618
160,69,,1,,2,1,5,0.000389,6.1e-05,4.6e-05
160,69,,5,,2,1,6,2.991716,25.005905,25.937841
160,81,,1,,2,1,5,0.076368,0.998344,0.782793
160,81,,5,,2,1,5,4.221213,20.363787,18.451696
160,89,,5,,2,1,5,0.0001,5e-05,4.7e-05
160,122,,1,,2,1,8,0.001167,0.00066,0.001808
160,124,,1,,2,1,8,0.054678,0.004623,0.011817
160,131,,5,,2,1,8,5.997431,25.947531,60.932374
160,160,,1,,2,1,3,1618.701294,9619.195312,2425.04355
160,160,,2,,2,1,3,484.215424,1412.06665,389.599334
160,160,,5,,2,1,3,0.000799,0.000116,3.7e-05
160,171,,2,,2,1,7,0.006243,0.068092,0.114298
160,179,,5,,2,1,7,0.000111,8.2e-05,0.000142
160,183,,5,,2,1,7,0.000122,7.4e-05,0.000138
160,190,,1,,2,1,6,0.000109,9e-05,0.00012
160,190,,2,,2,1,6,0.008017,0.095015,0.133744
160,201,,1,,2,1,6,0.04097,0.736158,0.977171
160,212,,1,,2,1,7,0.000124,9.1e-05,0.000168
160,221,,5,,2,1,8,0.000168,5e-05,0.000107
160,269,,5,,2,1,7,0.000731,7.3e-05,0.000146
160,271,,1,,2,1,6,0.010123,0.163419,0.228049
160,271,,2,,2,1,7,0.871951,1.660392,2.518165
160,271,,5,,2,1,7,30.021711,154.976288,238.193546
160,279,,2,,2,1,6,0.074044,0.997413,1.483383
160,292,,1,,2,1,7,0.000267,0.00387,0.006013
160,300,,1,,2,1,4,103.933144,564.93042,294.355214
160,300,,5,,2,1,4,0.014221,0.276459,0.189713
160,321,,5,,2,1,5,0.007687,0.024222,0.020445
160,329,,1,,2,1,4,20.797152,29.085884,14.956259
160,329,,5,,2,1,4,3.997925,18.982212,13.399632
160,350,,5,,2,1,6,1.999115,9.97874,14.170772
160,363,,5,,2,1,8,0.000118,7.7e-05,0.000203
160,372,,5,,2,1,8,0.000629,0.011281,0.029351
160,379,,5,,2,1,8,0.000157,8.6e-05,0.000226
160,391,,5,,2,1,8,4.005379,20.964802,42.51293
160,392,,5,,2,1,8,0.000548,6.7e-05,0.000139
160,399,,5,,2,1,8,0.0001,5e-05,0.000102
160,402,,1,,2,1,6,0.000125,0.000155,0.00023
160,411,,1,,2,1,4,0.00929,0.116724,0.06296
160,411,,2,,2,1,4,0.000239,0.00302,0.001786
160,411,,5,,2,1,4,32.533432,232.184952,146.24303
160,419,,5,,2,1,4,0.0001,5e-05,2.9e-05
160,479,,5,,2,1,8,1.159836,15.559421,32.942109
160,486,,5,,2,1,7,0.000123,6.6e-05,0.00013
160,489,,1,,2,1,7,0.114614,0.394444,0.602883
160,491,,1,,2,1,3,48.593819,302.796295,100.151426
160,491,,2,,2,1,3,4.888334,27.640081,10.68561
160,491,,5,,2,1,3,12.016597,47.771957,20.550635
160,499,,1,,2,1,4,0.99971,5.067639,2.556287
160,499,,5,,2,1,4,0.000108,0.000283,0.000168
160,513,,5,,2,1,8,0.000232,5.2e-05,0.000132
160,531,,5,,2,1,4,2.57347,23.208561,16.830103
160,532,,1,,2,1,4,2.200356,2.15402,1.099696
160,532,,2,,2,1,4,0.000214,0.00312,0.001752
160,532,,5,,2,1,4,1.000177,1.991316,1.187381
160,539,,1,,2,1,3,31.622009,177.41571,82.515166
160,539,,5,,2,1,4,0.000108,0.000515,0.000307
160,559,,2,,2,1,7,12.457412,42.532459,73.130276
160,560,,1,,2,1,4,0.008919,0.136598,0.075677
171,50,,5,,2,1,4,0.006649,0.088261,0.061118
171,69,,5,,2,1,8,0.011111,0.001299,0.002971
171,139,,5,,2,1,5,1.188694,9.156651,8.52009
171,171,,1,,2,1,1,440.843781,2325.498779,103.452601
171,171,,2,,2,1,1,2.874489,22.627478,1.108754
171,172,,1,,2,1,3,1.961353,20.157249,5.773565
171,172,,5,,2,1,3,0.058159,0.992732,0.281679
171,179,,1,,2,1,2,525.091125,5132.241699,1127.075407
171,181,,1,,2,1,1,6.551281,67.328941,5.884777
171,182,,1,,2,1,2,57.620773,26.87697,6.179757
171,183,,1,,2,1,2,0.578195,5.942234,1.16196
171,189,,1,,2,1,2,32.918087,338.306396,80.569731
171,190,,1,,2,1,3,9.701895,87.741028,30.95631
171,223,,3,,2,1,6,719.955688,5734.094727,7960.742777
171,242,,1,,2,1,5,7.455004,1.166032,0.926564
171,269,,1,,2,1,3,47.5047,125.803719,40.238783
171,271,,1,,2,1,3,3.000708,21.992468,9.848422
171,280,,2,,2,1,5,1.114476,1.193833,0.8976
171,292,,5,,2,1,3,0.195481,0.839694,0.276791
171,341,,5,,2,1,5,0.000495,6.4e-05,6e-05
171,421,,5,,2,1,5,0.140616,0.014433,0.012351
171,429,,5,,2,1,4,2.589149,2.073937,1.460176
171,479,,3,,2,1,5,10.694563,73.772079,59.645677
171,482,,1,,2,1,6,0.184381,0.129674,0.139281
171,551,,1,,2,1,2,12.010288,7.000239,0.78924
171,559,,1,,2,1,3,15.939775,163.816544,43.819992
172,50,,1,,2,1,3,0.476368,4.825113,1.969413
172,171,,1,,2,1,3,0.620634,6.378387,1.755368
172,172,,1,,2,1,1,718.147034,5539.532715,294.321439
172,172,,2,,2,1,1,0.000905,0.007187,0.000375
172,172,,3,,2,1,1,67.023651,500.02179,13.914173
172,179,,1,,2,1,2,346.428497,3363.354248,526.79668
172,182,,1,,2,1,3,0.14473,1.487423,0.386856
172,189,,1,,2,1,3,1.518349,15.604404,4.115609
172,190,,1,,2,1,3,4.52891,46.544594,18.717339
172,212,,1,,2,1,3,0.070618,0.725759,0.210797
172,219,,1,,2,1,3,0.318871,3.27711,1.081538
172,221,,3,,2,1,5,215.721863,1424.336426,1308.601433
172,223,,3,,2,1,6,566.905823,3890.279785,4036.794728
172,280,,2,,2,1,4,281.173523,2136.587646,1173.672798
172,292,,1,,2,1,1,271.814972,1959.673828,140.451863
172,299,,1,,2,1,2,41.968979,431.255737,96.713733
172,299,,3,,2,1,2,0.222526,0.181157,0.034348
172,392,,2,,2,1,4,0.151626,0.086053,0.046538
172,479,,1,,2,1,3,0.341804,3.512792,1.351485
179,11,,5,,2,1,4,14.360539,118.63446,81.417111
179,19,,5,,2,1,5,32.00441,236.888046,183.104912
179,122,,5,,2,1,7,0.363694,3.350945,5.066381
179,124,,5,,2,1,6,15.820607,126.674065,164.606507
179,129,,5,,2,1,6,46.911758,360.783417,430.361315
179,131,,2,,2,1,4,33.998875,252.120346,186.926832
179,131,,5,,2,1,5,277.89505,2101.577393,1605.857494
179,139,,2,,2,1,5,74.977325,551.04425,489.725825
179,171,,1,,2,1,2,1356.129761,12132.955078,2304.265919
179,172,,1,,2,1,2,2296.524658,20779.917969,3503.973458
179,179,,1,,2,1,2,6522.216797,61980.621094,10213.093235
179,179,,2,,2,1,2,340.053345,2801.100586,517.355399
179,181,,1,,2,1,2,0.76864,7.899486,1.614011
179,182,,1,,2,1,2,1.936686,19.903749,4.52833
179,183,,1,,2,1,3,4.274727,43.932301,13.080697
179,189,,1,,2,1,2,376.192657,2815.589355,674.963326
179,190,,1,,2,1,3,94.606201,899.717834,320.123338
179,201,,2,,2,1,3,26.665668,5.166462,2.266895
179,219,,1,,2,1,3,4.266933,43.852203,16.06947
179,221,,3,,2,1,6,885.448242,6291.072266,7042.111829
179,223,,2,,2,1,5,86.322456,653.42041,553.717465
179,223,,3,,2,1,6,754.113708,5505.921875,6819.100094
179,249,,2,,2,1,5,0.03161,0.494578,0.476456
179,269,,1,,2,1,3,0.034111,0.017095,0.007819
179,271,,3,,2,1,3,0.30267,0.080051,0.038711
179,271,,5,,2,1,4,0.01665,0.002723,0.001547
179,280,,2,,2,1,4,50.007656,397.234467,251.708517
179,292,,1,,2,1,2,129.414215,1330.018188,269.976101
179,299,,1,,2,1,3,21.0028,196.8936,63.137
179,361,,2,,2,1,5,0.418327,0.724001,0.702539
179,371,,2,,2,1,5,24.373873,213.69986,196.197532
179,379,,2,,2,1,5,5.127037,74.487885,74.343636
179,399,,1,,2,1,3,2.462796,3.445414,1.447
179,429,,5,,2,1,5,18.219366,189.412277,154.642774
179,472,,1,,2,1,3,12.690002,70.141899,28.394621
179,479,,2,,2,1,4,0.000324,0.00398,0.002018
179,479,,5,,2,1,4,0.493486,5.665073,3.011086
179,489,,2,,2,1,6,105.380783,787.052307,792.978675
179,551,,1,,2,1,3,3.4158,27.985504,7.572917
179,559,,1,,2,1,3,10.225957,105.128021,40.465491
181,171,,1,,2,1,1,25.72039,247.225906,21.888837
181,179,,1,,2,1,2,162.742691,1565.028198,354.38538
181,181,,1,,2,1,1,20.392115,155.90509,6.797184
181,181,,2,,2,1,1,10.858173,66.265465,2.943022
181,182,,1,,2,1,2,2.364515,22.738817,3.717711
181,183,,1,,2,1,2,5.219045,50.189968,6.971444
181,189,,1,,2,1,2,115.914253,1019.702148,178.431953
181,190,,1,,2,1,3,0.019415,0.221645,0.088841
181,223,,3,,2,1,6,18.939821,131.656998,187.8793
181,269,,1,,2,1,3,20.897097,204.572968,58.873774
181,319,,1,,2,1,4,0.030039,0.005254,0.0036
181,460,,1,,2,1,5,0.041621,0.168777,0.135053
181,559,,1,,2,1,3,12.011639,115.512268,37.524124
182,171,,1,,2,1,2,0.014368,0.126558,0.028121
182,179,,1,,2,1,2,38.428547,369.693329,86.521862
182,179,,5,,2,1,3,0.041922,0.368461,0.099019
182,181,,1,,2,1,2,0.560894,5.39395,0.797409
182,182,,1,,2,1,1,258.932739,1972.30542,93.715909
182,183,,1,,2,1,2,8.27642,69.923111,9.370292
182,189,,1,,2,1,2,598.814819,5750.391113,632.311322
182,212,,1,,2,1,2,0.689564,6.63133,1.005333
182,219,,1,,2,1,2,3.113678,29.943291,7.425811
182,391,,1,,2,1,2,0.111616,1.073376,0.140439
182,393,,1,,2,1,2,0.12185,1.951518,0.404437
182,394,,1,,2,1,2,1.910581,17.38743,2.251845
182,399,,1,,2,1,2,0.068984,0.704852,0.165922
182,473,,2,,2,1,3,64.996849,503.951752,225.614793
183,81,,5,,2,1,6,56.843231,410.437317,509.508134
183,129,,2,,2,1,6,0.012758,0.149892,0.1709
183,131,,2,,2,1,4,8.00196,56.029705,39.060678
183,139,,2,,2,1,5,412.999573,2286.213135,1896.387756
183,179,,2,,2,1,3,0.012152,0.137665,0.043907
183,181,,1,,2,1,2,1.635905,15.732004,2.156664
