FAF_Zone,emp_share,ap_share,est_share,------_share,11----_share,21----_share,22----_share,23----_share,31----_share,42----_share,44----_share,48----_share,51----_share,52----_share,53----_share,54----_share,55----_share,56----_share,61----_share,62----_share,71----_share,72----_share,81----_share,99----_share,import_SCTG_00_share,import_SCTG_01_share,import_SCTG_01-05_share,import_SCTG_02_share,import_SCTG_03_share,import_SCTG_04_share,import_SCTG_05_share,import_SCTG_06_share,import_SCTG_06-09_share,import_SCTG_07_share,import_SCTG_08_share,import_SCTG_09_share,import_SCTG_10_share,import_SCTG_10-14_share,import_SCTG_11_share,import_SCTG_12_share,import_SCTG_13_share,import_SCTG_14_share,import_SCTG_15_share,import_SCTG_15-19_share,import_SCTG_17_share,import_SCTG_18_share,import_SCTG_19_share,import_SCTG_20_share,import_SCTG_20-24_share,import_SCTG_21_share,import_SCTG_22_share,import_SCTG_23_share,import_SCTG_24_share,import_SCTG_25_share,import_SCTG_25-30_share,import_SCTG_26_share,import_SCTG_27_share,import_SCTG_28_share,import_SCTG_29_share,import_SCTG_30_share,import_SCTG_31_share,import_SCTG_31-34_share,import_SCTG_32_share,import_SCTG_33_share,import_SCTG_34_share,import_SCTG_35_share,import_SCTG_35-38_share,import_SCTG_36_share,import_SCTG_37_share,import_SCTG_38_share,import_SCTG_39_share,import_SCTG_39-43_share,import_SCTG_40_share,import_SCTG_41_share,import_SCTG_43_share,export_SCTG_00_share,export_SCTG_01_share,export_SCTG_01-05_share,export_SCTG_02_share,export_SCTG_03_share,export_SCTG_04_share,export_SCTG_05_share,export_SCTG_06_share,export_SCTG_06-09_share,export_SCTG_07_share,export_SCTG_08_share,export_SCTG_09_share,export_SCTG_10_share,export_SCTG_10-14_share,export_SCTG_11_share,export_SCTG_12_share,export_SCTG_13_share,export_SCTG_14_share,export_SCTG_15_share,export_SCTG_15-19_share,export_SCTG_17_share,export_SCTG_18_share,export_SCTG_19_share,export_SCTG_20_share,export_SCTG_20-24_share,export_SCTG_21_share,export_SCTG_22_share,export_SCTG_23_share,export_SCTG_24_share,export_SCTG_25_share,export_SCTG_25-30_share,export_SCTG_26_share,export_SCTG_27_share,export_SCTG_28_share,export_SCTG_29_share,export_SCTG_30_share,export_SCTG_31_share,export_SCTG_31-34_share,export_SCTG_32_share,export_SCTG_33_share,export_SCTG_34_share,export_SCTG_35_share,export_SCTG_35-38_share,export_SCTG_36_share,export_SCTG_37_share,export_SCTG_38_share,export_SCTG_39_share,export_SCTG_39-43_share,export_SCTG_40_share,export_SCTG_41_share,export_SCTG_43_share,net_SCTG_43_share,net_SCTG_34_share,net_SCTG_11_share,net_SCTG_19_share,net_SCTG_40_share,net_SCTG_36_share,net_SCTG_33_share,net_SCTG_38_share,net_SCTG_28_share,net_SCTG_35_share,net_SCTG_37_share,net_SCTG_26_share,net_SCTG_24_share,net_SCTG_32_share,net_SCTG_18_share,net_SCTG_20_share,net_SCTG_21_share,net_SCTG_07_share,net_SCTG_39_share,net_SCTG_04_share,net_SCTG_27_share,net_SCTG_08_share,net_SCTG_41_share,net_SCTG_30_share,net_SCTG_06_share,net_SCTG_23_share,net_SCTG_31_share,net_SCTG_29_share,net_SCTG_25_share,net_SCTG_05_share,net_SCTG_12_share,net_SCTG_13_share,net_SCTG_03_share,net_SCTG_10_share,net_SCTG_17_share,net_SCTG_22_share,net_SCTG_09_share,net_SCTG_02_share,net_SCTG_14_share,net_SCTG_25-30_share,net_SCTG_01_share,net_SCTG_15-19_share,net_SCTG_01-05_share,net_SCTG_15_share,net_SCTG_35-38_share,net_SCTG_31-34_share,net_SCTG_10-14_share,net_SCTG_06-09_share,net_SCTG_20-24_share,net_SCTG_00_share,net_SCTG_39-43_share,population_share,MH_Income
11,2797540.6113398285,130918991.68113597,173522.3010843645,512041.9552344044,882.9982249973498,1426.986058317908,211.06122407260776,28344.429083156207,55361.33774324616,28310.69746416936,65638.91323478335,17849.69859307803,14759.852946636918,34214.57401187518,7999.937682236924,24395.745092433983,8744.835666466583,38452.49730761054,7938.994362486368,80608.77750733579,7070.882428233517,52070.26169561107,29285.73194303087,44.99960848092431,7445.598132179082,2028874.1542746644,10859311.053457702,220272426.80563992,299262458.7480676,109670803.33165184,118720809.25573424,37272313.74364232,767484.3248231671,152872698.66757563,23537890.10511808,1248074.1401623269,861653.6158929241,5611226.509805283,149788712.80271545,359990562.7513277,68788096.74878569,7751381.023039778,5158544846.194832,439183378.3735551,176433123.83313656,172327565.08370423,192732033.8095924,616213697.2405202,45998165.3033938,2400127.326000912,74008031.05432639,118350462.44307686,152470140.70332217,29264663.23434409,3784898.824167724,490981459.2749399,168827493.13739467,33911753.825101875,22721334.93383176,36421685.1361106,257581026.77622312,21260790.401321203,813303098.2997613,87299896.55375296,50211092.197836325,16323328.56433865,343191.44524234283,426383570.255968,20879245.0975121,881278.4140130709,17324409.236838017,47237119.2054256,52950027.87326996,378160311.140819,104297673.10068113,0.0,17336149.419152,6631450.477169457,60542544.68623413,61273505.57295384,116827772.12644166,221829859.7064269,63283002.76166625,106865.39896419086,78819367.36213121,11764484.066516934,1436805.7139293596,180379.61656598185,10857448.768808378,235123778.6756189,356105992.75330496,101154529.60425146,21338415.098918933,3169091104.9807568,356305561.69078225,126809348.77146418,166654946.90884334,331302248.2922282,568471686.4672214,45398860.152357966,769937.8671463245,98242316.48526809,120875284.95034993,277540639.6011554,31769591.86814844,8758487.567161094,554332527.4783994,403150864.7031065,60221318.28655148,16190458.44912108,89572945.9654608,356681767.9732013,21155620.885146037,516154293.6835591,146171334.6258241,65333615.3717334,10191887.35365196,27690643.25450377,421906460.93573993,32900080.080985077,154024.39426643783,31795511.613239117,24044431.52973392,95826625.2746314,134819505.93006226,118717130.71248206,14419457.611800956,15122523.173897067,85335065.87290339,138570214.48263586,42876597.40136144,-4477109.320228049,58871438.07207113,-727254.0197466331,26309564.4614496,-6131441.210686691,12020834.983472977,63351068.20345947,125070498.89783324,-297148804.61620235,-5672618.174860911,-47742010.77329889,-1630189.4588545873,-74053331.30544442,14471102.376401097,7156968.794789811,234323371.56571192,-11773406.038601143,-243340805.21075675,53151260.82935023,26010689.018023934,2524822.507273069,99100741.19697817,-6530876.484710678,2504928.633804351,103109050.45069262,-3884569.998022744,32366432.855465773,-237988953.17511383,-681273.9993269423,-49623775.061672375,24234285.430941705,188731.5737670329,-159729882.1194058,13587034.075879157,4973588.742993371,15307275.264877336,-82877816.68277287,-4227860.576288245,-1989453741.2140744,27347451.809261438,-105169.51617516862,5246222.259003095,-660618.9258589762,-599305.1510358296,-7445.598132179082,-23192687.67569167,1363849.938981662,534528.6191805494
12,1214522.4059914837,49479914.55154829,84139.38881653185,213018.5262405842,458.0365318740611,265.9517139907482,1258.8408713553972,15402.240873220988,20215.98310550945,10152.418721809296,33486.89445483976,7529.45740114747,3841.266348733266,7489.569767012746,4686.173627587893,11122.652668812489,3527.7861298627035,16540.639060624882,5026.073575878262,28746.275623862766,3129.021180269357,28520.921913180555,11604.42096313907,12.01568316433835,11360.728424192475,702402.655853451,3924202.467821911,76372962.52259007,103632138.22028507,38124776.48807485,41439143.89265812,13182572.928828018,294257.7405083031,54486619.03400702,8376861.684520079,442633.85384003824,379417.053970128,2139615.1664323965,52561518.80272736,125703727.02285422,24104590.3761092,2696090.2825199408,1788195912.6026227,152348798.76666728,64157203.10324106,59877623.3718681,67022093.56128289,213844010.17323425,16523331.431589924,872846.3720817873,26189778.076526526,41166259.21275162,53256466.69824771,10206702.941140331,2723714.1960873622,171841119.14190617,58731393.3440579,11946045.144853571,7954552.78707009,12879386.644770265,90910603.51725984,7403044.995238225,281610015.6465885,30515063.29952956,17522976.003207352,5775430.466751321,145620.59484918675,147560623.6882877,7249558.147676746,327322.5226009404,6132593.332953068,16350740.180986822,18532304.4892719,131018838.25045276,37204200.68773799,225.6089241190148,6012304.726816758,2458585.871261772,20980716.298915733,21345025.0502535,40596206.85512384,76770366.25944555,22017810.922350906,50317.58614736932,28690086.096798528,4289998.570994174,505015.7622850864,142266.95796487277,3773573.854670882,81905270.34794909,124036677.7489654,35193279.552372456,7469863.23394126,1095528270.2702167,123181788.8466544,44361502.00212277,57829034.95642549,114863986.74733926,197089529.38916132,16188683.962990567,296905.6939824926,34642317.025779486,41985127.08965531,96239470.0276172,11063267.55151002,4438109.012813008,193603453.18629485,139744645.20699573,21043316.85148438,5685028.283759186,31013400.894504603,124843153.55506936,7347792.788269316,178700162.60912275,50917789.2165146,22692349.065036893,3586636.361131204,9573991.56539526,145937916.19186366,11397240.285414694,74207.99914805956,11028948.672200734,8315179.561192947,33302774.55485893,47178842.17462039,41931470.42828516,4727269.740547183,5169373.061829542,29343751.545221724,47841893.18605638,14770470.065587033,-1622707.496424057,20402725.916985035,-253114.5234528808,9097271.706630807,-2188794.105620118,4147682.137737947,21762334.04438868,42983003.32936948,-102909853.03746577,-2048588.415442625,-16754480.784072848,-575940.6780992947,-25796532.93720849,4896355.339247667,2471430.367048994,81013251.86293781,-4086863.1135259047,-83839996.07583238,18134014.24973433,8835237.99352288,818867.8769036918,33932550.03780952,-2269524.503310903,856564.6103696876,35331222.366787426,-1667049.2738887914,11088689.17626325,-82287113.17003158,-237150.0960052552,-19795701.101118296,8452538.94925296,62381.90844504821,-55392246.223674335,4773772.95142132,1714394.816725646,5309902.070963307,-29167009.92001289,-1465616.5965601385,-692667642.3324062,9428370.970546074,-55252.206968908846,1633958.6882384857,-243940.1543609338,-334647.4685993551,-11135.11950007346,-8035560.619793874,626852.0345433054,102277.04330561844
19,4435688.207883134,172709869.1149667,311979.9213328386,908050.2109385714,4912.855203878695,1933.9979182950567,2372.9178887039902,38551.62277244138,177461.2256312234,36020.5562708727,127327.89734385972,31414.168776987448,14815.59276607631,26659.39424013444,10351.367670426687,62411.79851233869,5545.1479633261,47455.58701342498,10517.036100793694,142933.34722021598,7061.175887592166,105721.93927369852,40995.82223912967,36.0079820838198,51331.69811260226,9794980.373109415,53023957.29770161,1064153946.8522444,1444491881.0391476,529743545.7279929,573671010.9707139,180463350.0410724,3732477.8461356577,739470253.8771738,113830534.14648286,6032454.146783554,4217132.593969485,27198342.69606319,723444450.15487,1739121596.7080078,332528858.8760452,37451017.29683182,24900177496.367256,2119660670.3117104,853551762.2561442,831951225.1467979,931427401.4663578,2975028277.034915,222375977.25547573,11654924.839323267,357638764.8767647,571725694.8932621,736888036.8066089,141599332.8454946,18882501.07060857,2372173320.509815,815497347.31969,164006861.71944156,109771255.46397032,176392901.56455764,1244963128.9473798,102719411.99113224,3925627706.385896,421628748.5257585,242532551.24015105,78993511.70510724,1691944.8584585784,2057838202.482393,100822416.08947743,4277689.328882855,83753500.22449847,228017184.9854476,255784625.1918516,1825217314.316244,504357605.5276806,9670.778862423558,83670197.36802548,32189621.25210002,292268621.72398114,296181778.17952514,564189721.7029555,1071171458.31761,305685251.4894683,533330.1834185295,381750162.0837398,57014869.48194015,6947179.781752386,925495.1781334522,52445266.15107279,1135169673.5607855,1720316945.5733538,488784369.42940986,103043126.03291084,15292220524.8026,1719598799.729679,612668066.4949902,804527654.1284294,1599993427.555777,2744070312.803884,219433817.77198255,3755604.6637092982,474494484.0156207,583797799.0605985,1340044921.1033962,153738526.52243093,42872546.68319971,2677646573.574009,1946244692.190734,290893420.954554,78259773.22120906,432865059.7883287,1723151632.798776,102181001.11910418,2491593409.116372,705752628.5572628,315509528.6427216,49390970.80115141,133637469.67718196,2036308835.9547813,158807632.68801016,757444.6207401531,153596283.96790665,116130331.08394884,462720037.23788434,651067455.4170641,573989564.3132842,69631958.78560364,72976977.40257053,411725223.4059156,668566026.0894191,206935412.0460328,-21529366.52761138,284123880.0315043,-3520244.7081427025,126886559.23511247,-29602540.903955832,57985216.5985327,305473253.06419355,603156884.2967873,-1434034297.2695231,-27423571.018368483,-230957964.2310309,-7899320.175613967,-357720091.793434,69842783.74340817,34446175.97496263,1130747344.8710442,-56815664.66454271,-1174149858.8991802,256472158.2237711,125221901.44839592,12072104.167336376,478188503.851396,-31511482.242761254,12139193.676936291,497500447.3468961,-18804651.13465414,156255510.55336463,-1148310102.8596225,-3291637.415836032,-240883695.76115388,116855719.138856,914725.6349688326,-771885325.1282632,65592108.73607903,23990045.61259114,73875216.99491607,-400061870.5820316,-20834336.04560159,-9607956971.564655,131945524.8187234,-538410.8720280747,25246923.45500959,-3199147.662717128,-2942159.4834931865,-41660.9192501787,-111886853.90149872,2884193.255162197,2204439.293200405
20,1365337.535890221,75347095.17194635,118527.72192507576,258255.2553344888,513.9288430506473,7605.897176941676,1351.998345886096,15888.741886550592,10142.758553605545,8496.887248522775,33529.18978372862,18070.57360431224,6665.897327718849,7122.861400723841,4495.91847553596,18020.869915351715,4814.986861279462,16752.8347725288,2942.970429778424,49312.11215346331,4739.881825499686,27818.451273007744,9994.800236566183,10.999992323327602,752955.7910659385,34.275528538868805,390955.6983902688,0.0,145558.2478410514,415295.8335908313,81895818.29806574,123652.57715434172,287694.35475377465,2652185.377094487,378103.27717578615,7204.174906314345,118062.96003972672,2490792.7370560714,306314.0846387186,8050381.782708243,760994.3044958964,219740360.2454199,90711237.09366228,51238461.45511477,300871875.74849814,112887411.1535883,5652758.050109155,1523185.546527874,132391.032956567,296974.00311187684,817443.394036634,1743501.4280749776,632575.6248994657,0.0,117914.13208686058,3728368.4221578897,852700.2850768261,890806.5549237101,301764.45921898034,66954.53903790082,15006658.92886522,409909.1636846702,848100.1483518727,1157554.0518022703,603926.6949665302,177250.48391320123,13860.843343599918,495745.9109971152,10710.200680803371,37648.962137168,64983.69614691586,77691.79934649804,330348.44604521064,27374.42146384551,6959269.039003382,986676.1102345192,0.0,499164.4439750708,0.0,63305.09723610442,338866.81687471265,85990611.96403119,105098.69236369616,0.0,1139722.6590737205,325746.50534507097,6475.36893106682,118062.96003972672,2092001.472444299,254283.8323167157,8050381.782708243,716380.194164593,220211932.8889212,90711237.09366228,51146348.67812934,270841769.19569683,112466850.41841638,5258863.676140474,1304407.5538270536,107727.08421007152,29237.025843655087,817442.4920490409,253565.85019258576,453700.6613310407,0.0,20118.83326472286,3457419.4670705386,852685.8532753361,320694.47283596033,283893.3790363328,8524.684742653923,14484573.176173575,188623.64547495375,187661.2247130861,448580.9797524455,428016.5646167173,115840.462610259,381.5407518931975,238365.55527319055,205.6531712332128,2314.500163966772,28965.52757812352,6603.451169291013,165613.03998666216,27374.42146384551,4516836.366752876,-2442432.672250507,-175910.13034981285,-52030.252322002845,-393894.3739686803,-164735.40605854848,-257380.3557239246,-708973.0720498249,-35334.46197320122,-570112.0820877498,-61410.02130294223,-10504.54750957016,-270948.95508735103,-178874.963568425,-660438.9236387867,-420560.7351719202,-218777.99270082015,-267736.97726822173,-1512462.7180207667,-36018.168568792345,-76429.01671611865,-14.431801490050022,-52356.77183071522,0.0,-58429.8542952469,-18553.88479064556,-1489935.577882392,-522085.75269164273,-17871.08018264757,0.0,4094793.6659654463,0.0,-44614.11033130339,-82253.15060494698,0.0,-30030106.552801333,-0.9019875931281264,-728.8059752475261,0.0,471572.6435012814,-97795.29882213772,-34.275528538868805,-92112.77698543052,108208.74558480192,0.0,-13479.30259170672,-221285.5182097164,-398791.2646117729,-287694.35475377465,-24663.948746495487,233720.31916858075,-71088.34817720702,378159.5945194532,1826374.9563936992
41,10203378.17011682,500139973.4388514,588408.6800975725,1726489.5668945538,565.9749325675409,1636.0858929054248,7590.552933192506,112841.01045851178,108144.41969953262,74697.1257046424,218432.88218312,75130.16221701026,41678.42504068001,140439.72133933764,38964.54177480498,116537.57037136762,54264.37149029415,135343.58543214947,47503.98318657705,251020.2237125644,36074.79000501704,200953.0372376632,64493.110327810304,177.98839064448447,447655.52307340695,73425.04820336969,851.0806430316825,229281986.6295073,67258865.78331509,63145322.23715656,41512064.436449446,50790468.2358133,10156832.50039162,121503380.3330662,49896129.48482534,1159130.571293126,2172107.384887448,1563814.2589901877,16214468.611040415,189060237.81886145,23879156.45637766,61464670.08007163,3803773908.875594,7197962.957795423,34569840.89575604,37082924.713661246,91275667.7699935,90722140.3939592,1586829.5428035655,2830085.567111996,38534035.26325603,28580487.2430009,70085229.80688801,1748895.9294948108,1534833.673578833,139397843.44796738,28315814.058179304,38082738.14664334,10608059.98313351,17638811.384895723,227691621.2334868,7621120.253510775,92057911.46319744,38816454.76900096,16955857.854346573,15063776.633274565,2870.46289604322,23813814.09525084,1250319.993645593,1080789.8876181853,16542310.032800725,426863.3650609178,31197606.642903853,26746839.15565364,106022455.54922251,0.0,54.15967728383434,466389.61334911047,28647799.98476795,45621976.70519772,51682800.4997095,15312655.824587291,33098848.586533584,1935940.24354291,90028592.19892043,34597021.31665577,0.0,4950826.366644103,226818348.01793,41861832.79041295,202275456.9793422,45501644.21840204,61175516.72111774,899592930.8651319,4267862.519965947,16078888.885573216,32197538.71136953,82696761.99307288,73042745.35755213,1526230.0219874582,636719.2193745178,28824404.37626153,16470468.510399844,65509977.59091704,1597836.852453442,1167594.9551429136,65983433.75263557,5762873.356547652,35534391.22076185,5259061.985227663,10240656.206633488,209440142.68399507,12518142.849321768,81719783.31164655,43485885.505704015,9553898.603513213,7183695.75137951,807892.1689462021,15109373.923483048,752115.4384406076,7447494.644267809,11446085.564907536,2598387.888659501,33923844.89737247,77450468.79652295,110068562.56006594,4046107.010843412,-7401959.250833362,25647364.17937253,-8578905.776920618,2726238.2544686208,-8704440.17176779,4669430.736703062,6366704.756649624,-2548346.9258814896,-7880080.881895052,-498204.5552049857,-73414409.69533181,-4575252.215970977,-10338128.15155088,-4885386.002291722,-17679395.036407076,-2193366.347737478,-31474788.134145763,-5096224.467893186,-11462521.737447057,-22552940.70163165,-15299108.168169577,50703629.640869305,-7398155.178262236,-17691619.649279714,-12110018.732601056,-18251478.549491715,-5348997.997905848,-151059.07704136882,-26199408.61186216,13215219.16048074,21622487.762024384,-21636889.07811738,2778718.9817566564,-18490952.01018282,-9709630.8869945,-1159130.571293126,-200634186.64473936,-289153.35895388835,-367238.7184359194,-73370.88852608587,-2930100.437829477,465538.5327060787,-2904180978.0104623,805021.706050159,4897022.595810992,225254533.7589398,-8220892.256848711,-60599.52081610741,-447655.52307340695,2171524.5235985834,4758459.124292086,115333.47107664827
42,1905636.5101579851,75437420.84411983,127735.16419818815,332440.3963630365,391.9828321800395,2439.8600013428786,1972.012745685528,19463.59687481331,23982.199689380715,9597.395202355196,48780.420240848805,11504.29459585701,8206.144288748123,12686.453860900638,6515.21102265567,17264.87241454626,3761.640642651904,27909.42955966009,6229.37774419292,63572.98400467887,6830.138104648278,46533.29019884462,14716.101577670002,22.001348185585705,315577.5163083938,51761.43966181749,599.9745377028371,161633747.70410067,47414551.41197405,44514683.57026697,29264185.331050918,35805053.19794746,7160121.586410895,85654555.81857198,35174583.59078738,817136.230676709,1531240.4702879032,1102420.4871450886,11430489.447336651,133279178.31534705,16833758.32002746,43329897.48772324,2681493829.273699,5074248.290528551,24370222.116683424,26141836.02213566,64345343.79579466,63955131.26510069,1118645.2531283011,1995086.2396999456,27164805.335651617,20147990.394728035,49407014.12665004,1232894.9499441988,1081990.4450839772,98269367.73176414,19961407.404025752,26846660.65556372,7478217.17767298,12434588.652589522,160512609.82948393,5372555.630674401,64896791.30202529,27363898.70451733,11953136.357652891,10619302.055106498,2023.550486252296,16787694.820369158,881420.7752345784,761909.4835334927,11661603.275469102,300919.95654184755,21992944.82404813,18855348.889456596,74741182.60717675,0.0,38.18019785381691,328784.22855649504,20195442.92634635,32161493.281397127,36434108.319682285,10794750.972872743,23333237.0343458,1364752.9903893452,63466210.19622199,24389383.12169206,0.0,3490115.5194804934,159896990.50118428,29510756.68500018,142595328.40214434,32076664.154184587,43126057.04759103,634173573.6039476,3008655.952125224,11334911.685375929,22697853.09029054,58297591.36522676,51491932.91758604,1075925.2479391992,448859.1327020896,20319941.27912901,11610958.152068345,46181661.91634384,1126404.9238159244,823103.2501698626,46515427.75166792,4062573.043158687,25050187.80509933,3707408.115989864,7219213.624060645,147646117.68824872,8824741.850744117,57608864.23045574,30655642.642682016,6735079.624750948,5064190.53555106,569528.5570714078,10651446.145490091,530208.4075959555,5250157.188773703,8068988.469588388,1831749.5351766571,23914823.26152037,54599184.6854071,77593510.64824185,2852328.0410651,-5218056.732901942,18080267.23766353,-6047752.430567898,1921878.4374722412,-6136248.674879066,3291743.9381646784,4488247.7052402105,-1796472.8504643904,-5555111.519555438,-351212.367638623,-51753939.980096206,-3225352.2103062104,-7287927.071569556,-3443982.9318451243,-12463198.347514648,-1546227.1069978564,-22188345.62234999,-3592614.805880714,-8080575.250584692,-15898834.360867064,-10785200.469095312,35743835.7959505,-5215375.028528877,-12471816.163601652,-8537032.242659692,-12866492.141235195,-3770809.061683117,-106490.02612827448,-18469434.35817817,9316150.086797295,15242905.834157128,-15253058.130576923,1958875.0491925904,-13035310.431307498,-6844864.05652261,-817136.230676709,-141438304.7777543,-203840.44013220907,-258887.19491411452,-51723.25946396368,-2065592.338403328,328184.25401879224,-2047320255.6697512,567505.0065851554,3452186.220069716,158794570.01403922,-5795368.59602155,-42720.00518910171,-315577.5163083938,1530829.5786348097,1072965.4913186498,90651.55699381
49,1474055.212430818,50477776.44739485,132322.6473519817,277174.22440634435,784.0563759180282,3340.143443011851,2369.7905240398104,16218.596946074596,17052.7964074766,6965.842247857186,50909.80375734005,6760.483835507893,4233.004077422569,5556.6900567134335,4405.877784180451,10570.353205065954,1551.790632644825,12456.098215554432,5723.520750619587,55967.01797766671,5438.832918466503,51731.67525081085,10622.039093492844,17.019557283450677,2825621.5642131856,499851.3688084433,204525.1790666961,1426863549.6591306,420580382.7886108,395659849.620182,259459101.625616,317235266.95204616,63199265.14434572,762091954.1624203,311504610.3326849,7206228.552207234,13594910.855886698,10367863.928722786,103442557.63305108,1176624502.249491,150105555.66088226,381352238.78558767,23596480706.569027,61042131.36637097,239873498.2962913,240534900.50735137,571815972.1088738,566443843.8238902,10230332.429262944,17732644.358841024,240817750.52603343,178706614.02072215,437323958.0078224,11237032.439752368,9658186.354549646,870483706.2233746,178142833.12163085,238392265.00810185,66614043.83819621,110380308.86845905,1418172692.793371,47395142.232171774,573419586.7674268,242365647.3602321,105819817.2789934,93945192.859871,73031.04218547572,148459578.56068,7848900.788557926,6809207.294766573,103054780.05795924,2733908.981449833,194420275.91402727,171761010.85550123,661300248.9623537,443.91148740682695,37116.349916144616,2955660.23358874,178814544.9798892,285247816.3571508,323511650.13586,95962575.47572307,206958115.8907081,12090643.637189372,567367942.3398452,216977008.38346875,6354.737293464393,30786440.24839138,1406614538.673099,262358093.67924523,1258559313.5117862,283670536.4864373,379539818.3873256,5578555026.138146,42825580.0701534,125114986.75133751,210018690.5807245,518607701.3702107,456511385.2980357,9590385.133636698,4014258.074082984,180291455.1199608,103234084.60259284,407702924.8806204,10165666.90429122,7322035.946669602,413760697.12439495,36720177.539370246,222213839.03830796,33316793.265484408,64336485.26280504,1304365660.4632378,77711201.78155307,508268118.9238934,271171349.645052,59601635.90082847,45063024.361913785,5015718.122910989,94148667.8500511,4702817.648761736,46242380.12767424,71434825.8554715,16161700.673237074,211098559.09629285,486125986.2804709,686261522.2414157,24961273.27906206,-46218181.37816493,158915536.0461942,-53208270.73866323,16678283.182265596,-54310910.71062891,28805702.284819894,39433172.83290767,-16178425.969793895,-48882168.49795723,-3146083.139796189,-456723009.0989796,-29621033.12720199,-65151467.84353344,-30516209.92662686,-109932458.52585456,-13718386.28475804,-194724011.82257503,-31619954.20248773,-72148199.48432195,-141422655.58226064,-94527601.94921613,314364975.4249697,-46043823.60565401,-110277151.061338,-75472529.41812932,-113807032.3301331,-33297250.57271181,-1071365.5354611492,-163496526.14989293,81934811.26229532,133564980.82555509,-135332566.43145993,17191529.39250468,-114758511.54495376,-60526295.40607266,-7199873.81491377,-1248049004.6792412,-1812420.3982619664,-2336150.407880044,-462735.0188922987,-18216551.296217564,2751135.054522044,-18017925680.43088,4942687.080725513,30316059.549381293,1396246674.7443762,-51108621.50715635,-639947.2956262466,-2825177.6527257785,13427791.69178724,1213021.0152684972,500558.6457973021
50,4890909.415345965,191714943.8983888,368308.6430720346,1008991.4158985008,4801.908547159081,2887.8198495287184,4868.907443467879,46804.87154757381,153410.33709316034,48589.68458537001,140207.56544638766,51193.27147574472,20060.46221354499,37269.25140723433,12577.946956012336,36817.83629731371,16985.664321647655,44349.10879109663,11212.232565116075,179154.6552071919,9834.777629745511,107024.68916409824,41453.56376820317,59.01825008500295,609044.3136564763,350410.8570230549,3717135.204412199,48452661.222179934,13969801.577760937,44450913.95887594,83599429.76314197,30437046.020967085,1283808.9531590403,59290626.01784996,6384870.604337372,135528.05423589738,1009597.0522822484,20985796.148913167,30245210.90610144,53434686.01677711,19146517.535208546,25830740.654741425,886442274.7982272,14683902.422178976,77595229.10215345,50498433.79357002,85405343.14616454,136522142.52012345,2631594.3128681285,805072.2024873295,17594826.055530656,17470426.10237863,40786566.34750327,6953626.389612609,204208.88767868443,75953217.24522322,21133234.048454404,10192196.696950572,5792569.864362182,9926521.746461973,58740571.9825772,5111803.053354167,171599871.92325032,15112384.22060668,9428237.027166162,9116962.168891652,508443.0528137461,15420967.973018097,4329703.612569646,496909.7556111692,2280044.475322831,34035886.8370051,9278432.930595595,111801789.53771529,35709090.94253352,1531651.0756807148,40941.1398622112,2972639.177734048,61532203.77440945,123948386.8327989,30819702.305253536,97636772.97058444,46271972.03757624,168725.04302591953,45920407.63289206,6808932.870020648,143979.04465384665,978857.792244394,20154311.77259173,45791607.58527311,63360772.71369331,12341238.156500468,5779504.984960568,8336050.913431399,48255347.13075247,70640645.31458496,51258296.12392697,74680772.98047876,106724209.99810769,2764259.9711423167,565915.7750932701,13960199.378125554,18656092.06352533,39664556.48103846,18274364.648883164,531306.6906123296,132135590.61172184,33566986.23363027,18741211.69831553,1087274.2275055472,7897781.768386678,78785669.3494978,11419330.455949292,77686993.95165811,16732490.037069503,10357106.878348926,19045052.749696165,713108.2725403156,20132467.38058834,42529923.38070989,759081.034657921,3371652.7077384577,18918639.901240803,8822777.603495067,27111423.09617919,39919550.35193659,4210459.409403081,928869.8511827646,15546396.679171676,-10724570.165685784,-455655.3271005319,4711499.407570248,1620105.816462823,262171.27904675173,8549015.00136496,9928090.58080451,38200219.76814025,56182373.36649863,-1122009.8664648049,-93912877.97159216,759862.3303569477,-29797932.52201579,-239156.4273940594,-13370218.384957904,1091608.232415627,-13631211.653622411,12433752.185175868,424062.26568327605,-84690366.44153611,-2028739.978075292,15834926.016609153,1185665.9611467023,20045097.3669206,-4705295.636856636,11320738.259270554,14037343.207442485,9926086.696916211,-6805279.378708072,109978585.25503796,-30739.260037854237,-6954583.787568493,-3634626.677405101,8450.99041794929,13079542.552229512,-20051235.66978085,327097.80293364526,-309469.7171608437,33571444.70857349,-744496.0266781519,-878106223.8847957,204665.2197265696,6307527.402595125,-831484.3763214374,-1115083.9101331208,132665.65827418797,922606.7620242388,-15117246.935764294,3001467.0079967906,3054070.882515716
